Date,News Title
2/1/2023,Watch CNBC’s full interview with Ark Invest’s Cathie Wood
2/1/2023,Cathie Wood: Market is leading the Fed
2/6/2023,Elon Musk says Twitter is ‘trending to breakeven’ after near bankruptcy
2/9/2023,Biden pushed a billionaire minimum tax – here’s what Elon Musk would pay
2/9/2023,"Stocks making the biggest premarket moves: Tapestry, Credit Suisse, Disney and more"
2/9/2023,"Lucid joins the EV discounting fray with $7,500 ‘credits’ on some of its Air luxury ..."
2/13/2023,Chinese EV brand Zeekr is now worth more than Xpeng
2/15/2023,How conflict minerals make it into our phones
2/16/2023,Informe CNBC: miércoles 15 de febrero
2/17/2023,CNBC Daily Open: Markets drop on hot economy — and chance of 0.5% interest rate ...
2/17/2023,CNBC Daily Open: Markets fall on hot economy — and chance of 0.5% interest rate ...
11/2/2023,CNBC Daily Open: The Fed’s bringing cheer to markets
11/2/2023,"Chinese EV startups Xpeng, Li Auto deliver a record number of cars in October"
11/3/2023,Analyst calls: All the market-moving chatter from Wall Street on Friday morning
11/3/2023,Chinese EV upstart Nio plans to cut workforce by a tenth
11/5/2023,GM is expected to invest $13 billion in U.S. facilities under new UAW deal
11/5/2023,Meta CEO Mark Zuckerberg tore his ACL while training for a competitive MMA fight
11/6/2023,"Elon Musk debuts ‘Grok’ AI bot to rival ChatGPT, others"
11/6/2023,"‘Tremendous potential’: Growth investor is underweight the Magnificent Seven, but likes one tech giant"
11/8/2023,GM’s Cruise is recalling 950 robotaxis after pedestrian collision
11/9/2023,Jim Cramer examines why the ‘Magnificent Seven’ tech stocks have seen volatility in the market
11/10/2023,Options traders betting things could get even worse for two troubled stocks
11/10/2023,Biden says all autoworkers deserve deals like those the UAW won from Detroit automakers
11/10/2023,Ron Baron says he’s ‘amazingly bullish’ on stocks despite geopolitical turmoil around the world
11/11/2023,Why the golden age of remote work may be coming to an end
11/11/2023,Ron Baron discusses his investing firm’s business model: ‘We own what we do’
11/11/2023,"Elon Musk biopic rights clinched by A24, Darren Aronofsky to direct: Reuters source"
1/31/2024,"Amazon shares are running into stiff resistance ahead of earnings, according to the charts"
1/22/2020,Trump says Elon Musk is like Thomas Edison: ‘He’s one of our great geniuses’
2/6/2020,NFL players trade in gas-guzzling SUVs for all-electric Teslas
8/1/2020,Elon Musk says ‘China rocks’ while the U.S. is full of ‘complacency and entitlement’
9/3/2020,Germany tells Elon Musk he can have whatever he needs for new Berlin plant
11/21/2020,There are some under-the-radar hurdles that could trip up the stock market into year end
5/18/2021,"Elon Musk impersonators stole more than $2 million in crypto scams, regulator says"
5/20/2021,"Volatility could still be ahead for stocks, but strategists don’t foresee a major correction"
5/25/2021,"Elon Musk says he talked to ‘North American Bitcoin miners,’ sending bitcoin price surging"
6/4/2021,Bitcoin falls after Elon Musk tweets breakup meme
6/5/2021,Revenge of the blue chips: Shares of legacy stocks are beating their disruptors this year
6/24/2021,Elon Musk says Starlink will go public when its cash flow is more predictable
6/29/2021,U.S. regulators require crash reporting of vehicles with advanced safety systems
6/30/2021,The U.S. is falling further behind China and Europe in electric-vehicle production
7/22/2021,Ethereum price rises after Elon Musk confirms he owns the cryptocurrency
3/6/2022,Why Ford’s big EV split decision may get even bigger in the future
3/23/2022,Goldman Sachs has a bunch of stock picks to play the latest autos trend
3/28/2022,Elon Musk says he’s considering building a new social media platform
3/28/2022,"S&P 500 rises on Monday to extend two-week comeback, Nasdaq adds 1% on tech rally"
3/29/2022,Jim Cramer says investors should use these rules to build a turbulence-proof portfolio
3/29/2022,"As Wall Street’s ‘fear gauge’ drops, these riskier stocks should pop"
3/29/2022,"Sen. Elizabeth Warren lauds Biden billionaires’ tax, calls for even more CEO pay changes"
3/30/2022,Sen. Elizabeth Warren says billionaires should pay more taxes to help the ‘next Elon Musk’
3/31/2022,Comeback kids: These stocks recovered the most off their 2022 lows during wild first quarter
4/5/2022,"Twitter just had its best day since its IPO, thanks to Elon Musk"
4/7/2022,"Biden administration holds EV industry meeting with Musk, Barra"
4/7/2022,Ron Baron says buy growth stocks to beat inflation
4/11/2022,"Elon Musk decides not to join Twitter board, says CEO Parag Agrawal"
12/14/2022,CNBC Stock World Cup: JPMorgan vs. Berkshire Hathaway — who wins?
12/14/2022,"Elon Musk is showing erratic behavior at Twitter, says Jim Cramer"
12/16/2022,Here are Goldman Sachs’s top electric vehicle plays for 2023
12/16/2022,10 U.S. stocks to buy as China eases Covid restrictions and looks to reopen
12/16/2022,CNBC Stock World Cup: TSMC vs. Berkshire Hathaway — who wins?
12/16/2022,"Musk can not run Twitter the same as an engineering company, says TCU’s Mary Uhl-Bien"
12/19/2022,Elon Musk polled Twitter on whether he should step down as CEO. Most voters said ...
12/23/2022,"Buying Peloton and similar growth stocks is ‘absolute nonsense,’ says strategist"
12/25/2022,Retail investors have suffered this year. Here’s what they’re investing in and what to expect ...
12/27/2022,The Nasdaq had its worst year since 2008. These are the best and worst performers ...
12/29/2022,It’s not just tech. Consumer and communications stocks aided in $10 trillion market wipeout
12/29/2022,"Musk’s vision has always been greater than just automobiles, says Axios’ Hope King"
12/29/2022,"China reopening earlier than expected could hit supply chains in the short term, but boost ..."
12/30/2022,Money managers are hopeful about the stock market in 2023. How they plan to invest
1/3/2023,5 things to know before the stock market opens Tuesday
1/4/2023,Joe Terranova says you should look at an ‘equal weight’ investing strategy — here’s how ...
1/4/2023,Lund-Yates: The market is nervous about Apple because it doesn’t know how to map future ...
1/6/2023,"Ram previews new electric pickup to rival Ford, Rivian and others"
1/7/2023,"Stocks making the biggest moves midday: World Wrestling Entertainment, Bed Bath & Beyond, Costco and ..."
1/10/2023,Watch CNBC’s full interview with Loup’s Gene Munster
10/22/2023,GM and Ford will answer to Wall Street and the UAW with third-quarter earnings this ...
10/23/2023,The U.S. is trying to tighten the screws on Chinese AI. What that means for ...
10/24/2023,"VCs Marc Andreessen, John Doerr among attendees at Schumer’s next AI forum"
10/24/2023,"Immigration is a net positive for the U.S. economy, the singularity raises worker concerns and ..."
10/25/2023,"Why GM is reviving the Bolt, the best-selling EV it almost discontinued"
10/25/2023,Can Big Tech earnings save the stock market? What investors should know
10/26/2023,"Mercedes-Benz third-quarter earnings take a hit on subdued sales, supply chain snags"
10/26/2023,"Jeep, Dodge maker Stellantis to invest $1.6 billion in Chinese EV startup Leapmotor"
10/26/2023,Mercedes-Benz shares fall nearly 6% as profit falls; CFO bemoans ‘brutal’ EV pricing
10/27/2023,"Ford misses Wall Street’s Q3 expectations, pulls guidance due to UAW strike, pending deal"
10/27/2023,Jim Cramer says buy this cheap mega-cap tech stock following a strong earnings print
10/27/2023,Ford shares fall 12% after earnings underline worries about costs and EV plans
10/29/2023,"As the market enters correction territory, don’t blame the American consumer"
10/30/2023,Here’s how much the options market expects Apple shares to move off earnings
10/31/2023,"Stocks making the biggest moves midday: SoFi, McDonald’s, Western Digital, ON Semiconductor and more"
10/31/2023,Western companies are at risk of losing the biggest market race of all to China: ...
10/31/2023,"Stocks making the biggest moves premarket: JetBlue, Pinterest, Chewy, Caterpillar and more"
10/31/2023,Here’s an update on 10 of our companies that reported earnings and how we feel ...
11/1/2023,"Morgan Stanley auto analyst Jonas says investors are ‘waking up’ to idea that Ford, GM ..."
11/1/2023,Toyota pledges $8 billion more for U.S. battery plant to rev up EV push
11/1/2023,"How to play a possible global electric vehicle meltdown, according to Deutsche Bank"
11/1/2023,CNBC Daily Open: A history-making three months for stocks
11/1/2023,CNBC Daily Open: Can stocks climb out of their three-month hole?
11/1/2023,Why dealers say EV sales have slowed
11/1/2023,Walmart is at work on a new degree-free message about getting hired at its corporate ...
4/5/2019,What to expect after Elon Musk’s day in court
3/20/2020,NYC mayor tests Elon Musk’s offer to make ventilators during the coronavirus crisis
5/12/2020,"Trump sides with Elon Musk: ‘Open the plant, NOW’"
6/5/2020,Elon Musk calls for Amazon breakup after Covid-19 skeptic claims it censored his book
6/8/2020,Researchers work on the next generation of wireless charging for electric vehicles and mobile devices
9/15/2020,"Nasdaq, tech stocks coming out of correction: Here’s what recent market history says about rebound ..."
1/28/2021,"BMW cuts prices for its China-made electric SUV by $10,000"
2/8/2021,"Apple could be the next big company to buy bitcoin, RBC speculates"
2/10/2021,Tilman Fertitta says his luxury dealership has sold 17 cars to buyers using bitcoin since ...
4/26/2021,"These stocks with hefty capital gains could face pressure if taxes rise, says Goldman Sachs"
4/27/2021,"With Biden as an ally, United Auto Workers union prepares to fight for EV jobs"
12/6/2021,Elon Musk has strong views on hydrogen. Not everyone agrees
12/6/2021,"Here are Monday’s biggest analyst calls of the day: Apple, Netflix, Wells Fargo, Grab, Nvidia ..."
12/7/2021,This new CNBC stock index will track shares integral to the lives and careers of ...
12/14/2021,Morgan Stanley’s Adam Jonas shares his auto and EV stock picks for 2022
12/14/2021,Elon Musk’s stock sales could total $18 billion by the end of year
12/16/2021,"Rivian to build $5 billion electric truck plant in Georgia, sources say"
12/29/2021,Europe’s $12 billion battery start-up produces its first lithium-ion cell
12/31/2021,Check out the best- and worst-performing clean energy funds of 2021
12/31/2021,From SPACs to chips: Five ways 2021 may have forever changed the auto industry
1/22/2022,"Behind GM, Ford’s aggressive new electric vehicle strategy is old-time financing: Cash"
1/28/2022,You can credit Tim Cook’s supply chain mastery for that boost in Apple shares
1/29/2022,TD Ameritrade’s retail investors are buying these two tech giants during the market volatility
1/31/2022,"China’s Covid lockdown rules are sending prices higher, says Chinese EV start-up"
2/8/2022,3 factors investors should watch to pick winning tech companies in the chip supply crunch
11/8/2022,Elon Musk encourages independents to vote for a Republican Congress ahead of midterms
11/8/2022,Twitter early investor Chris Sacca says Elon Musk is ‘alone right now and winging this’
11/9/2022,"Twitter exec says there will soon be three types of accounts: official, paid and unlabeled"
11/9/2022,"Disney needs to improve margins before regaining investor confidence, says Sylvia Jablonski"
11/10/2022,Watch CNBC’s full interview with Oppenheimer’s Colin Rusch and Roth Capital’s Craig Irwin
11/10/2022,Biden: Musk’s cooperation or technical relationships with other countries worthy of being looked at
11/11/2022,"Read Elon Musk’s first email to all Twitter employees: Remote work over, company needs subscriptions ..."
11/16/2022,"Analysts think these battery-related stocks could be winners, and one is a Buffett favorite"
11/20/2022,"A year after hitting a record, here are the biggest Nasdaq-100 winners and losers"
11/22/2022,How AMD became a chip giant and finally caught Intel
11/23/2022,Goldman Sachs says EV batteries are becoming ‘critical’ and names 2 stock picks
11/23/2022,"Hyundai is on a hot streak in the U.S., but Biden’s Inflation Reduction Act could ..."
11/23/2022,GM has laid out a good plan; they have to back it up with actions ...
11/24/2022,"Retail traders are snapping up these 10 stocks, Vanda Research says"
11/26/2022,A tech rebound may be needed for a full market recovery. These are the stocks ...
11/29/2022,November auto sales estimated to hit 14.4-14.6 million
11/29/2022,"Elon Musk is as ‘wrong as you can get’ on Apple criticism, says Jim Cramer"
11/30/2022,CNBC Stock World Cup: Berkshire Hathaway vs. Disney — who wins?
11/30/2022,China EV maker XPeng pops 45% despite posting wider than expected loss; deliveries expected to ...
12/8/2022,Democratic lawmakers ask Musk for info on possible Chinese manipulation of Twitter
12/8/2022,CNBC Stock World Cup: SoftBank vs. JPMorgan — who wins?
12/8/2022,Watch CNBC’s full interview with New Street’s Pierre Ferragu and Roth Capital’s Craig Irwin
12/12/2022,Elon Musk booed by crowd after Dave Chappelle brings him on stage at comedy gig
12/13/2022,"Stocks making the biggest moves midday: Horizon Therapeutics, Coupa Software, Weber and more"
12/13/2022,CNBC Stock World Cup: TSMC vs. Nintendo — who wins?
10/10/2023,Xpeng suspends supply chain boss for corruption probe
10/14/2023,Regional banks are in focus in the week ahead as third-quarter earnings season ramps up
10/14/2023,Cramer’s week ahead: Keep an eye on banks as earnings season kicks off
10/14/2023,Ferrari to accept crypto as payment for its cars in the U.S.
10/16/2023,5 things to know before the stock market opens Monday
10/16/2023,"Meta’s unique approach to developing AI puzzles Wall Street, but techies love it"
10/17/2023,Analysts are getting bullish on these corporate earnings slated for release this week
10/17/2023,Cathie Wood says the bond market is key to a resurgence in her favorite innovation ...
10/17/2023,"The secret life of Jimmy Zhong, who stole – and lost – more than $3 ..."
10/17/2023,"Sparse inventory drives prices for new, used vehicles higher. 3 things to do when car ..."
10/18/2023,Apple supplier Foxconn says it’s ‘way too late’ to chase dominance in cutting-edge chips
10/18/2023,"In a world of competing stock market narratives, only one is holding true"
10/19/2023,"Earnings are still good, but stocks are acting like the economy is slowing"
10/20/2023,"CNBC Daily Open: Fed says inflation too high, U.S. Treasurys in spotlight"
10/20/2023,Kelly Evans: The Fed has THREE mandates
10/21/2023,Wall Street braces for big tech earnings and key economic data in the week ahead ...
10/21/2023,The ‘No. 1 question’ Ark Invest’s Cathie Wood gets on her website
2/12/2018,CCTV Script 26/01/18
11/18/2019,"Ford unveils Mustang Mach-E starting at roughly $44,000"
5/14/2020,"Elon Musk’s ‘play to win’ mindset can ruffle feathers but investors love it, says Telsa ..."
11/24/2020,Cramer calls this stock market environment ‘the most speculative’ he’s ever seen
12/18/2020,Dow falls more than 100 points as lawmakers struggle to seal last-minute stimulus deal
1/1/2021,Tech’s top seven companies added $3.4 trillion in value in 2020
1/2/2021,Manager behind a Baillie Gifford fund that returned 120% in 2020 gives his outlook
1/7/2021,California governor’s stimulus plan includes $1.5 billion to boost electric and hydrogen vehicles
1/7/2021,"Elon Musk is now the richest person in the world, passing Jeff Bezos"
1/13/2021,Warren Buffett-backed BYD’s new luxury sedan jumped into the top 10 electric cars sold in ...
1/20/2021,"Bitcoin and U.S. tech stocks are the biggest market bubbles right now, investors say"
1/21/2021,Experts say some stock investors could be at risk of getting burned. How to make ...
1/23/2021,Cramer says he’s nervous about investors trying to copy the trades of ARK Invest’s Cathie ...
10/2/2021,Cathie Wood just had a rough quarter. Here’s the outlook for some of her stocks
10/20/2021,Automakers are spending billions to produce battery cells for EVs in the U.S.
10/27/2021,"Uber will offer up to 50,000 Teslas to its drivers through Hertz rental deal"
11/6/2021,The stock market rally is reaching a point where it ought to cool off — ...
11/20/2021,Apple shares hit record after report says the company wants to build self-driving car as ...
12/1/2021,There’s a ‘great battery race’ ahead says Goldman Sachs. These stocks will win
12/2/2021,Apple loses key autos engineer to electric aviation startup Archer
9/27/2022,Watch CNBC’s full interview with ARK Invest’s Cathie Wood
9/28/2022,"Stocks making the biggest moves midday: Hertz, Ford, Keurig Dr Pepper and more"
9/30/2022,How a decline in some Google searches shows retail investors are leaving the market
10/1/2022,Here are the people who texted Elon Musk to offer advice or money for the ...
10/3/2022,"Affordability will start to be an issue for car dealers, says former Ford Motor CEO"
10/4/2022,Elon Musk sparks backlash after Twitter poll on the Ukraine war
10/4/2022,"Stocks making the biggest moves premarket: Rivian, Credit Suisse, Poshmark and more"
10/5/2022,"Stocks making the biggest moves midday: Twitter, Poshmark, Rivian and more"
10/5/2022,Twitter shares surge 22% after Elon Musk revives deal to buy company at original price
10/6/2022,"There’s a strategy behind Musk’s acquisition of Twitter, says Wharton’s Americus Reed"
10/6/2022,"Musk, Twitter could reach deal to end court battle, close buyout soon"
10/7/2022,The climate investor who bet right on ExxonMobil on how to stay ahead of the ...
10/8/2022,"Stocks making the biggest moves midday: CVS, Credit Suisse, AMD, Lyft and more"
10/8/2022,Elon Musk revives deal to buy Twitter at original $44 billion price
10/8/2022,How GM plans to convince consumers to make the switch to electric vehicles
10/10/2022,Porsche is now more valuable than VW: Here’s what the pros think of the carmakers
10/10/2022,Musk says Beijing doesn’t want him to sell Starlink in China
10/10/2022,Rivian announces major recall for nearly all vehicles
10/11/2022,Watch CNBC’s full interview with CFRA’s Garrett Nelson and GLJ Research’s Gordon Johnson
10/11/2022,Watch CNBC’s full interview with Berstein’s Toni Sacconaghi
10/11/2022,"The idea of splitting up Ukraine is ludicrous, says Yale’s Jeffrey Sonnenfeld"
10/12/2022,Elon Musk denies report that he talked to Putin recently about Ukraine war
10/12/2022,UBS gives long-term buys for the transportation revolution from self-driving cars to sky taxis
10/15/2022,"October’s wild trading could give way to a new stock rally, as earnings roll out ..."
10/28/2022,Dogecoin surges 35% as Elon Musk’s Twitter deal approaches close
11/2/2022,Elon Musk lays out his ideas for Twitter’s new verification system
11/2/2022,"‘Very attractive’: Buy this automaker to play massive pent-up demand in U.S., fund manager says"
11/2/2022,Twitter tells worried employees their vested shares will be paid in coming days
11/2/2022,"Nearshoring represents ‘a lifetime opportunity’ to invest in Mexico, BofA says. How to play it"
11/3/2022,Ark’s Cathie Wood is betting Elon Musk will turn Twitter into a ‘super app’
11/3/2022,Is it time to buy Uber shares? Two market players give their take
11/3/2022,Tenbagger stocks that Wall Street believes can keep the big returns going
11/4/2022,Twitter sued by employees after mass layoffs begin
11/4/2022,Elon Musk says Twitter has had ‘massive’ revenue drop as advertisers pause spending
9/27/2023,Copper is critical to energy transition. The world is falling way behind on producing enough
9/28/2023,Kelly Evans: If bond yields don’t start dropping....
9/29/2023,CNBC Daily Open: Long-term prospects look dim
9/29/2023,Biden’s IRA plan pushes battery-maker Northvolt to plan new factory in Canada
9/29/2023,5 things to know before the stock market opens Friday
9/29/2023,Supreme Court to hear Texas and Florida social media cases over right to moderate content
10/3/2023,Jim Cramer lauds his ‘Magnificent Seven’ tech mega caps as bonds rise
10/3/2023,CNBC Daily Open: The Russell 2000 is flashing a warning
10/3/2023,"Here are Tuesday’s biggest analyst calls: Nvidia, Rivian, Amazon, Airbnb, Warby Parker, HP, FedEx and ..."
10/4/2023,GM’s third-quarter sales jump 21% as UAW strike slowly expands
10/4/2023,Another knock-on effect of higher interest rates: fewer stock buybacks
10/5/2023,"Jim Cramer sees ‘plenty of tinder’ that could spark a market rally, including the jobs ..."
10/5/2023,CNBC Daily Open: Brief reprieve for investors
10/5/2023,CNBC Daily Open: Investors got a brief reprieve
10/5/2023,Neuralink competitor Precision Neuroscience buys factory to build its brain implants
10/5/2023,Lucid’s shares fall after company launches a cheaper version of the Air EV to boost ...
10/6/2023,SEC sues to force Elon Musk to testify in Twitter probe
10/6/2023,"JPMorgan’s Marko Kolanovic braces for 20% market plunge, delivers recession warning"
10/6/2023,Why superyacht builders are investing in solar
10/9/2023,"Stocks making the biggest moves premarket: Exxon Mobil, Lockheed Martin, Walt Disney and more"
10/10/2023,"Stocks making the biggest moves midday: General Dynamics, United Airlines, Spotify and more"
3/5/2024,"Tuesday’s analyst calls: Nvidia a top AI pick, Tesla cutting prices too much?"
5/11/2018,CCTV Script 04/05/18
12/5/2019,"Elon Musk testifies in defamation trial that his net worth is around $20 billion, not ..."
7/10/2020,"The “Elon Effect” sends electric vehicle stocks higher, plus everything else you missed in business ..."
7/22/2020,Six tech stocks now make up half the value of the Nasdaq 100
7/26/2020,Investor who’s up more than 50% this year says to identify next-gen companies and stick ...
8/5/2020,"Avoid auto stocks, traders say as Ford shares rise on CEO switch"
8/14/2020,5 things to know before the stock market opens on Friday
8/19/2020,Wall Street pushes for GM to spin off its electric vehicle business
8/25/2020,"Op-ed: Rethinking stock benchmarks as tech-heavy Nasdaq outpaces S&P 500, Dow"
9/9/2020,Novogratz says tech sell-off has changed market mindset: ’I think you’re going to see more ...
9/12/2020,Stocks appear to be experiencing a textbook correction as payback for an August overshoot rally
9/26/2020,How to solve the electric vehicle charging problem
7/10/2021,The future of self-driving? Maybe less like Elon Musk and more like Domino’s pizza robots
7/23/2021,"Next step for EVs: Design batteries to strengthen car, extend range"
7/29/2021,New ‘thematic all stars’ ETF lets the market have a say in its holdings
8/7/2021,What’s behind the big hype and billion-dollar aggregator start-ups buying Amazon seller brands
8/16/2021,Michael Burry of ‘The Big Short’ reveals a bet against Cathie Wood’s ARK Innovation ETF
8/19/2021,"Here are Thursday’s biggest analyst calls of the day: AMC, Exxon, Apple, Coinbase, Robinhood & ..."
8/31/2021,Analyst picks two electric vehicle makers that can ride out the global chip shortage
9/9/2021,Fusion gets closer with successful test of new kind of magnet at MIT start-up backed ...
9/17/2021,Why SpaceX’s Inspiration4 launch is a major milestone for civilian space travel: CNBC After Hours
8/11/2022,"Stocks making the biggest moves midday: Coinbase, Roblox, Wendy’s and more"
8/11/2022,Watch CNBC’s full interview with Ally Invest’s Lindsey Bell and Evercore ISI’s Mark Mahany
8/12/2022,Higgins: Ramping up production for a startup car company like Rivian can be manufacturing hell
8/15/2022,Here are the electric-vehicle companies that could benefit from the Inflation Reduction Act
8/16/2022,"Charts suggest investors should buy these 3 stocks into weakness, Jim Cramer says"
8/17/2022,"Goldman says battery storage, hydrogen and other clean energy stocks are where investors should be"
8/17/2022,Elon Musk jokes about buying Manchester United on Twitter
8/17/2022,"Elon Musk is ‘walking down a very dangerous path’ with regulators, says TastyTrade CEO"
8/22/2022,Why some people hate touch screens in cars
8/24/2022,SEC asked Twitter about its spam account claims in June
8/24/2022,Margin’s Ranjan Roy on Peloton’s Amazon deal: It’s a threat to its future
8/25/2022,Watch CNBC’s full interview with billionaire investor Ron Baron
8/28/2022,How Amazon is giving Rivian an edge in the EV industry
8/28/2022,Inside Rivian’s deal with Amazon
9/2/2022,"Cathie Wood’s Ark Invest doubles down on Nvidia, Innovation ETF suffers 3 months of outflows"
9/9/2022,Chinese electric car giant BYD plans to build a factory in Thailand
9/10/2022,How recovery shape informs defensive stock buys
9/15/2022,"Cathie Wood’s contrarian deflation call gets endorsements from Elon Musk, Jeffrey Gundlach"
9/15/2022,"Buy electric vehicle maker Fisker as demand skyrockets, Needham says"
9/16/2022,Chevron is starting to talk to retail investors in a brand new way
9/16/2022,Why Ford is keeping its Mustang gas-powered as part of its electric vehicle push
9/21/2022,"GM to sell up to 175,000 electric vehicles to Hertz through 2027"
9/13/2023,"U.S. market is too heavily reliant on pricey ‘Magnificent Seven’ stocks for gains, says Credit ..."
9/14/2023,CNBC Daily Open: August’s CPI report isn’t as bad as it seems
9/14/2023,"Taiwan slams Elon Musk, says it’s ‘not for sale’ nor part of China"
9/14/2023,CNBC Daily Open: Don’t worry about August’s hotter-than-expected CPI
9/14/2023,‘Success disasters’ have become a big problem in tech for companies and consumers
9/15/2023,UAW members go on strike at three key auto plants after deal deadline passes
9/16/2023,Senators ask Pentagon for answers on SpaceX’s Starlink service in Ukraine
9/16/2023,Sen. Bernie Sanders calls out automaker CEOs at UAW strike rally: ’It is time for ...
9/18/2023,Historically volatile week will test the bull market in stocks
9/18/2023,"How you should trade the ‘Magnificent 7’ tech stocks in order to beat the market, ..."
9/19/2023,"Elon Musk says Twitter, now X, is moving to monthly subscription fees and has 550 ..."
9/19/2023,"CNBC Daily Open: Amid uncertainty, an ‘immaculate disinflation’?"
9/19/2023,Analysts name 2 stocks to play the $104 billion EV charging industry — giving one ...
9/19/2023,CNBC Daily Open: An ‘immaculate disinflation’ amid uncertainty?
9/19/2023,EV charging needs big improvements soon if the auto industry’s transition is going to work
9/19/2023,Biden plans to work with world leaders to ensure AI’s use as a tool of ...
9/20/2023,Never before have just 10 stocks held this much sway over the global stock market
9/20/2023,Ark CEO Cathie Wood says she avoided the Arm IPO frenzy. Here’s why
9/20/2023,Elon Musk’s Neuralink is recruiting patients for its first human trial
