summary,label,final_score
"Elon R. Musk: This really is a North American built car, like not -- for real. So it would -- we may have -- we certainlyhave, like, lots of, say, European companies that supply us, but they will supply us from plants in the U.S. or Canada or sometimes Mexico. But it's like -- because I'm looking at the names of thesuppliers, but not -- what matters is where -- not the name of the supplier. If their headquarter's inGermany, but where is the plant? So yes. I've got to go into another meeting, so if there are... Musk: Iactually thought it would be higher than that.",neutral,0.7157959938049316
"Elon R. Musk: Probably 3 months from now -- no, actually, I'm sorry. We're in May, so it's like -- this is probably Julyis when we'll ask people to do the configuration. And it will be very similar to the S, like, it's not going tobe super -- no big surprises there. It's very like a sports car even though it's an SUV, with battery packs in the oil pan.Benjamin Joseph KalloRobert W. Baird & Co. Incorporated, Research DivisionJust on the Model X, when we could see that?Jeff EvansonVice President of Investor RelationsElon, do you want to talk about Model X? We've had a number of questions here from investors.",neutral,0.6846717895683441
"The performance is just surreal. It's like nothing else is comparable. And it's gotincredible acceleration because there's like basically a performance version of it like there is for the P85D. Jeff EvansonVice President of Investor RelationsGreat. Thank you, everyone, for joining us this afternoon, and everybody have a great night. Bye-bye, and we'll talk to you all next quarter. Back to Mail Online home. back to the page where you came from. Back into the page you come from, back to MailOnline home.",positive,0.9181509911163483
"Elon Musk, J.B. Straubel, and Deepak Ahuja will be on the Q&A portion of Tesla's second quarter 2015 financial results webcast. During the call, we will make forward-looking statements, which arebased on our predictions and expectations as of today. Actual events or results could differ from these statements due to a number of risks and uncertainties, including those mentioned in our most recent Form 10-Q filed with the SEC. As a reminder, this conference maybe recorded. It's now my pleasure to turn the floor over to Jeff Evanson. Sir, the floor is yours.",neutral,0.6756764946041718
"Elon R. Musk: I think there's room foroptimism in the future here because these are obviously very low -- we're not going to have to make thecars. So I thinkthere's some upside potential there, but nothing we want to sort of really make predictions on until wehave more history.Deepak Ahuja: Yes, we accept a trade-in only when that customer is buying a new Model S, if that's whatyou're trying to suggest.John Joseph MurphyBofA Merrill Lynch, Research DivisionYes, that was sort of what I was trying to get at and understand the percentages, but I guess it's too smallright now to be too material.Elon Musk: We're actually selling these cars at a fasterrate than we are getting these trade-ins to come in. So as this program picks up, it's going to really be asuccessful program, and it's creating good demand for us on the pre-owned side. Deepak AhUja: Absolutely, yes.",neutral,0.4976011961698532
"Elon R. Musk: It's intended to be somewhat of a wash so thatif we achieve a $2,000 savings, we essentially pass that on to the end customer. Our early indications are quite positive, but obviously, for this 90-day period, there's going to besome overlap where we essentially incur dual expense.John Joseph MurphyBofA Merrill Lynch, Research DivisionSure, we'll brainstorm on that. Then just lastly, as we think about the cash burn in the quarter, but alsothe setup of the credit lines, it seems like you guys are recognizing that at some point down the line, theremight be a need for a capital raise. Would you consider an equity raise in the market? Or do you thinkthese credit lines are enough to lean on for now before you ultimately have to make a decision on raisingcapital in the next 12 to 18 months?",neutral,0.6474104821681976
"Elon R. Musk: I don't think that -- there's not a need to raise equity capital. There may be some value in doing soas a risk reduction measure. But to be clear, what Deepak is saying is that even in the absence of anyadditional capital generation activity, we would have in order of $1 billion through the year. Basically, thatwill be our minimum cash position.John Joseph MurphyBofA Merrill Lynch, Research DivisionNo, I think the risk reduction function you mentioned is probably the most valuable, and that's kind of why we're asking about that. When you look at the cash burn and how the capital markets sometimes shiftvery quickly, it just seems like an opportune time to take advantage of what you might need in the future.",neutral,0.6828388273715973
"Elon Musk: We do think that it's going to be quite a challenging production ramp on the X. The longer it takes to climb up that exponential is about an 800-vehicle reduction of theX. But that's why we sort of we do want to emphasize the longer term, longer term really just meaninglike Q1 next year type of thing for long term.Deepak Ahuja: Would it be reasonable to expect the margins to riseagain to the 25%-plus level once X is out and Gigafactory begins to ramp?Elon R. Musk: Yes, definitely. It's like -- they are -- yes, that's average over the year. So that means likein a given week, we might go as high as 2,000 to make up for holidays, factory retooling and that kind ofthing.",neutral,0.6258406041255798
"The dollar, the strong dollar, and then the mix, especially as we have started tobuild 70D and the [indiscernible] Cars recently. Most of the Autopilot deferral, we should be able to recover that later this year and maybea small portion going to 2016, but difficult to say at this point. So even after we consider all that and we look at 2016 to say that we'llbe at 25% and better, but the mix combined, yes, we Should be there.Rod Avraham LacheDeutsche Bank AG, Research DivisionOkay. And just lastly, you've had a few more weeks here since the announcement of the stationary storagebusiness. Do you have any additional thoughts on how that's expected to ramp?Elon R. Musk: I want to back this with some degree of uncertainty because this is quite new. And again, we gotthat challenge of exponential ramp.",neutral,0.6873483061790466
"Elon R. Musk: There are actually -- it's a little bit more complicated than that because there are parts ofthe factory that are much more automated than other parts. The Autopilot that -- or the orders there -- Highway autopilot essentially is using a combination of theforward camera, forward radar, the side ultrasonics and then the GPS navigation system. The overall system is designed by Tesla, but then there's components from a number of other suppliers. And then as [indiscernible], we expect to draw our first delivery of productionModel Xs at the end of next month. And our next question will come from Trip Chowdhry with Global Equities Research. Trip, do we have ageneral ballpark number in terms of how many validation units we may have to produce before the robotsbecome smart enough?",neutral,0.7681978642940521
"We're targeting release to early-access customers on August 15. And then depending uponhow that is received and what issues we encounter in different parts of the world, we expect to go to widerelease our Autopilot and autopark in 1 to 2 months after that. So it integratesthose 4 systems in order to autosteer on the highway. And yes, so that's sort of what we're working at thefinal details on. We're not anticipating any significant downtime for S and X. It's just sort of like maybe it's 1 or 2 weeks out of the year, something like that. For the Model 3, we really are doing our best to make sure that it does not affect S or X production.",neutral,0.6460353434085846
"Elon R. Musk: There is not publicly available data that is sufficiently accurate for Autopilotas far as navigation data, street data. It's too coarse. So it looks like we don't really have much choicebut to create our own data set for driving in order to provide a high qualityAutopilot experience. But yes, I mean, that's just the only way we can think of to do it good. Adam Michael Jonas: There's been a lot of excitement about mapping technology for autonomous andsemiautonomous applications. Is this something youneed to license -- continue licensing from outside vendors? Or can you use your own unique connectedmachine learning suite to build your own mapping capabilities and be self-sufficient? Or you'd rather notanswer that one?",neutral,0.502173900604248
"Elon R. Musk: I would say that we're perhaps in the -- -- maybenot quite close to 50-50, but I think 70% perhaps Powerpack.Deepak Ahuja: In 1Q, we will be free cash flow positive. Q4, it's hard to predict given that range. Certainlytowards the end as Model X deliveries are ramping up. But then, if you look at the full quarter,it's somewhat a close call.Jeffrey B. Straubel: I think our biggest one is around 250 or so. So the -- yes, it could be quite a large, in termsof kilowatt hours.",neutral,0.6603300273691406
"In terms of unit volume, thePowerwall would be the greatest. But the likely thing for Powerwall is somebody is going to order maybe 1to 3, maybe it's an average of 1.5 or something like that, whereas Powerpack could be anAverage of 5 to10. This isindependent of renewable energy. It does not matter whether you have solar panels or wind. Thisis justbeing able to shut down half of your power plants if you have buffering. Because you can then have yourpower plant output at the average of what is needed by the consumers. It seems like sometimes peoplelink this too much to renewable energy, but thatis not the gating function of demand for stationary storage.",neutral,0.486447274684906
"Elon R. Musk: We don't want to set the expectation that it's -- that you can justbasically pay no attention to what the car is doing. So we certainly don't take the initial versionof Autopilot as the final version. It will just get better and better over time. Just with software updates,just withSoftware updates, to be clear. And then I take that there's some kind of human-machine interface thing that keeps you focused andbeeps if you try and use your BlackBerry or something. That's still something that we're debating. And I think we want to see how well the access program goes.",neutral,0.5592127293348312
"The 1,600 to 1,800 is down from I thinkwhat was being floated around as 2,000 for next year's production level. Is there something structural that's keeping you from hitting that on a run-rate basis, understanding that you can kind of surge to that at certain points?Elon R. Musk: The main thing is we don't want to set high expectations. And then -- the only way for us to feelgood about the future is that if we exceed really high expectations, if that makes any sense. So that's really what why we're sort of setting these numbers,all right. Aspirationally, yes. Do we want to commit to that? Ideally not.Patrick Kenehan ArchambaultGoldman Sachs Group Inc., Research DivisionGot it. Just setting the bar at achievable levels is something that makes sense. Just last one for me, like an accounting issue. I think there was like a $0.10 gain on like FXrevaluation, like -- I don't know what that was exactly.",neutral,0.6187531650066376
"Yes. It's unrealized. There is some realized portion that happened during the quarter. But most of it isunrealized. Most of it happened in the last three months of the year, not the last two months of last year. Elon Musk is the Co-Founder, Chairman, Chief Executive Officer and Product Architect of Tesla. He is also the CEO and Co-founder of Solar City, a self-driving electric car company. Musk is also a co-founder and CEO of SpaceX, which he co-founded in 2002. He was born in California and grew up in Southern California. He lives in California with his wife and three children.",neutral,0.7054677903652191
"Elon R. Musk: I wouldn't put too much precision on that because what we're going to try todo is to push the production slightly more in the direction of X because people have been waiting for a long time for their cars. If youlook at worldwide demand for SUVs and sedans, it's almost dead even at 50-50. But itis difficult for us to say exactly what the S, X demand ratio will be until the car is out there and people areexperiencing it and we see what the relative order volume is. But we have so many advanced orders onthe X that that's something -- are not going to be an issue in the early days. But our goal is -- what our internal plan is, I can tellyou, is that we want the factory to be able make up to 1,000 Xs, up to1,000 Ss per week next year.",neutral,0.65865159034729
"Elon R. Musk: It seems like with every country, you've got to build confidence in the brand over time. And it's -- it just takes time. Youcan't have it be immediate. And just because people love it in California does not mean they automaticallylove it in other places.Deepak Ahuja: We have been in China only slightly over a year. Elon Musk: Yes, just a year, yes. Deepak AhUja: It's been a great experience for us so far.Elon: It has been great. Deepaks: It will be great for us if we can continue to grow the brand in China over the next year or so.Emmanuel RosnerCLSA Limited, Research DivisionUnderstood. And then final one just on the Gigafactory. Can you just give us an update on how thingsare going there in terms of the preparation?",positive,0.7692917883396149
"Elon R. Musk is the Co-Founder, Chairman, Chief Executive Officer and Product Architect of Tesla. He is also the Chief Technology Officer of the electric car company. Musk: ""We're going to expand and ramp significantly. And that's what we want to do."" He is the co-founder, chairman, and chief executive officer of Tesla, a company he co-founded in 1986. The company is based in California but has offices in California, Germany, and other locations in the U.S. It has more than 100,000 employees across the globe, and plans to hire thousands more in the future.",positive,0.5993969738483429
"Elon R. Musk: Plug and play matters even if you're at the megawatt scale.Jeffrey B. Straubel: We have a lot of expertise in power electronics andsoftware as well that we've built on the car side of the business for many years. And I think, of course, the pricing fundamentals, starting with the battery itself are reallythe foundation of that. We're integrating all those pieces together for a very turnkey solution that a utility or a commercial customer can just install. And we're also working in partnership with many differentutilities on this, as well as working with other companies on the software side of it. The next phone question will come from the line of Brian Johnson with Barclays.Brian Arthur JohnsonBarclays PLC, Research DivisionI've got two questions, one on the Powerwall -- excuse me, Powerpack opportunity, and another relatingback to Model S, Model X. On the Powerpack, I want to get sort",neutral,0.537563681602478
"Elon R. Musk: A lot of utilities want to be very involved in that themselves. So we're basicallysetting up the tools and the infrastructure so that they can control in a way that's familiar and the mostconvenient for them.Jeffrey B. Straubel: At the commercial level, that is something that Tesla is engagedin much more directly for things like demand management and those type of applications.Brian Arthur JohnsonBarclays PLC, Research DivisionGot it. And just final quick question. Model S, you noted some risk to 4Q depending on what happens with the X ramp-up. Earlier in the year, you talked about a 30% gross margin for the Model S prior to4Q, ofcourse that was not for 4Q overall. Where do you stand on that 30% internal goal now?",neutral,0.6802819669246674
"It -- no, not in -- not next quarter basically. But next year, contingent on macroeconomic conditions notgoing wacky, that seems like a -- potentially an attainable number. So clearly, that has had a fairly large impact on it. And also, the mix had some impact. Our focus also in the last few quarters hasbeen much more so on Model X. There are various other cost reduction opportunities that we have that weare hoping to get in Q4 but they could potentially get delayed into Q1. And we are, at the same time, focusing on X. So I would say, broadly, if we put aside exchange, wesee a trend of improving gross margin despite mix over time.",neutral,0.5441683232784271
"Elon R. Musk: Over 100,000 reservations have been placed for Powerwall and Powerpack. So yes, that's what leads us to think $40 million to $50 million Q4, maybe 10x thatnumber next year. But as I said earlier, as we get further away intime, the numbers are more speculative. Next question comes from the line of Colin Langan with UBS.Colin LanganUBS Investment Bank, Research DivisionCan I just follow-up on some of the numbers you threw out on stationary storage? The $1 billion, isthat orders or reservations? I just want to get a sense of how firm that was.",neutral,0.7006580829620361
"Our Tesla factory in Fremont and in Reno is -- thatsort of size for the 500k level. Might be able to a little bit more than that, but let's say, 500k should be-- we're very achievable. The NUMMI factory -- when it was operating as NUMMI, it would do roughly 0.5million vehicles a year. So for us to do a similar number is just quite reasonable, I think, without addingnew factories. So the new factories would be for going past0.5 million. We can't comment on that specifically. So all right, next question.Benjamin Joseph KalloRobert W. Baird & Co. Incorporated, Research Division, asked about the possibility of raising capital. Elon Musk: We're not looking to raise capital. We're looking to invest in our business. We don't want to be in a position where we have to rely on other people's money.",neutral,0.5421134829521179
"The falcon wing door actually seems to probably not be the -- not be a critical-path item. There are someinterior components, interior trim that are -- possibly on a critical path. So it's very hard to say exactlywhat lies in the critical path because it tends to play a scheduled leapfrog. Andthe pace of progress is really dependent on which supplier is the slowest and least lucky. But if we knew in advance which ones of those would be, we wouldtake action. So the -- yes, it's...Andrea Susan JamesDougherty & Company LLC, Research DivisionNo, that's helpful. Can you walk us through what you accomplished during the factory shutdown in the quarter? It looks like you really did a lot of work in 1 week.",neutral,0.5875748991966248
"The paint shop issized to be able to do 10,000 cars a week. And I think there's also room for significant increases in our foundry in terms of casting. And we've alsomade a significant investment in stamping and some sort of advanced metal sheet forming technologythat isn't stamping. And then finally, I guess, Deepak, I'd love for you to stay for as long as possible, but I'll just ask thisanyway. What's the status of your CFO search?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectWe're interviewing candidates all the time. Deepak is part of the interview process.",neutral,0.5511766375218201
"Elon R. Musk: I would be super happy to see the whole industry go electric. And we have open-sourced our patentso those wouldn't be an impediment. And yes, it'd be really great if thewhole industry would just go electric as soon as possible.Jeff Evanson: I think that was the last question in the queue. Thank you, everyone, for joining us, and we'll talk toyou next quarter. Good-bye. Elon Musk: Thank you. Jeff Evanson, Investor Relations: We do have one additional question. George Galliers-Pratt, Evercore ISI, Research Division. George, how do you think about each electric vehicles fromother OEMs?",positive,0.8641479909420013
"Elon Musk, Tesla's Chairman and CEO; J.B. Straubel, our CTO; and Deepak Ahuja,Tesla'sCFO. During our call, we will discuss our business outlook and make forward-looking statements. These arebased on our predictions and expectations as of today. Actual events or results could differ from these statements due to a number of risks and uncertainties, including those mentioned in our most recent Form 10-Q filed withthe SEC. As a reminder, today's conference is being recorded. Mr. Jeff Evanson, Head of Investor Relations, will host the conference call. He would now like to turn the call over to Liz. Liz, let's go to the first question.",neutral,0.8006981313228607
"The average repair time went from 18 daysto less than 2 days while growing the business at 40% a year. So I think Jon's an awesome addition to theteam as well. And he's actually -- he's been doing great. He's been working now part time at Tesla for afew months and just started full time and has already done a lot of good.So I'm pretty excited about those 2 people joining the team, and we expect to have some additionalannouncements in the months to come as we add bench strength to the Tesla management team.Jeff EvansonVice President of Investor RelationsOkay. Thank you, Elon. All right, Liz, why don't we go to the first caller, please?",positive,0.9543931484222412
"Elon R. Musk: We see no fundamental issues on theproduction ramp. It's just a question of how quickly we can solve each issue. The -- with respect to stationary storage, I mean, the --that is, again, sort of a production limited thing. So we feel very confident at being able to get toseveral hundred vehicles per week by the end of the year. And are you still confident in your sort of 15% gross margin for that[indiscernible]?Elon Musk: Yes, we're making steady progress with each passing week. The main thing with the X is just scaling up production. So I -- wedon't see any fundamental issues. And can you give an update on stationary storage? Is that still trending to your target of 2 to 5billion [ph] by 2017? And I think the release mentioned that there are some institutional orders.",neutral,0.5380844175815582
"Elon R. Musk: We're trying to scale our production as much aspossible. I mean, we've -- by almost any metric -- we're -- if we imagine the most we could possiblymake in 2016, we have already sold out of that. Soit's really mostly about predicting our production rate, and yes, we expect very dramatic increases inthe stationary storage production. Yes, so...Colin LanganUBS Investment Bank, Research DivisionAnd then, on the margins side, is that still on target? And that's it. Elon Musk: Yes, I mean -- Yes. once you get away from the very early stage of production, I think, long term margin15% is no problem.",neutral,0.5818337798118591
"Most people who ordered the car actually ordered with the Autopilot convenience features. The convenience features like Autosteer,Autopark, are $2,500, but like most people have actually -- had actually already ordered that. And that's something that we'll be allowing people to do at somepoint in the coming months, sort of like an in-app purchase, I guess, yes.James Joseph AlbertineStifel, Nicolaus & Company, Incorporated, Research DivisionGreat. Then I wanted to ask a question as it relates to -- now that we're past sort of the, as Iunderstood it, the peak spending period in advance of the Model X launch, how should we think aboutcapital expenditures and -- or cash flow models for the fourth quarter?",neutral,0.7075161039829254
"I was going to say like, we do have a -- like a very strong push towards free cash flow. I mean, that is-- our aspiration is to be positive -- I need to emphasize, this is an aspiration, not a promise. But ouraspiration is tobe positive cash flow in Q1. James Joseph Albertine, Stifel, Nicolaus & Company, Incorporated, Research DivisionUnderstood. Deepak, best of luck, and we look forward to meeting Jason when he's fully ramped andonboard.Deepak Ahuja, Chief Financial Officer, thank you for joining us on the call. We'll talk to you again in a few days, and have a great day. Back to Mail Online home. back to the page you came from. Click here to follow up on the Q&A session with Deepak.",positive,0.8982025384902954
"Elon R. Musk: Autopilot is racking up miles extremely quickly. At this point, I don't have the exactnumber at the tip of my tongue, but it's I believe, several hundred thousand miles of driving, so.Deepak Ahuja: It's 1 million a day, at least. It appears to be quite beneficial from a safety standpoint,and I believe some of our customers have posted videos to this effect. That's -- but this isstill early, and -- but it'm a good indication. It's almost 1 million per day of cars that are -- have Autop Pilot hardware. So I mean, the early data -- thisis early data, I would emphasize.",positive,0.6387597918510437
"Every week, there are approximately 20 engineering changes made to the car. With other manufacturers, they tend to sort of bundle everything together in a model year. In our case, it's a series of rolling changes, somodel year doesn't mean as much. There are cases where that step change may be a little higher thannormal as, for example, with having the Autopilot camera, radar and ultrasonics. But we try to actuallythose step changes as small as possible, and so that -- I mean, essentially, like the kind of questionsthat I get is -- from friends is, ""Hey, when should I buy a Model S?"" And my answer is always, right now, because -- and they say, ""Well, aren't you going to make a better one in 6 months?"" I'm like,",neutral,0.68442502617836
"Elon R. Musk: We are constantly agonizing about cell costs and packcosts. And we don't think anyone is on a path to be even close to us. If they are, I would be the first tocongratulate them.Deepak Ahuja: North America has always been strong, and Europe and APAC being strong, too. We were at 50% year-over-year.Elon Musk: I'd maybe, quite frankly, look at it the other way around. And so was North America. Deepak AhUja: We haven't provided that in the past. Elon R.-Musk: We're quite comfortable in our position with the type of cells and the form factorswe're using. We think that's going to be the best cost position.",neutral,0.5577614903749541
"Elon R. Musk: We were relativelyweak in APAC and...Deepak AhujaChief Financial OfficerThat's another way to look at it. And relatively weak in most countries in Europe. And we're fixing those fundamental weaknesses byensuring that we've got a good supercharger infrastructure, a good service center infrastructure, thatany perceptions about the company are addressed. Patrick Kenehan Archambault: Are any of thesethings true? Because, I mean, you sound very confident about the technology, yet initially, there weresome reports of errors and things like that. Elon Musk: I would expect that learning to accelerate, and for it -- I think it'll start to feel quiterefined within a few months. He says the system will learn over time and get better, and that's exactlywhat it's doing. So I think the Autopilotas a beta release, and one -- and that the system would learn.",neutral,0.5773746965154114
"Elon Musk: We expect to reach the production rate of severalhundred per week next month. The issues are a bunchof little things. The monopost seat in the secondrow is still a challenge, but less of a challenge. It's not the gating factor. There's basically going through aseries of constraints, and those constraints can change from one day to the next. But the important pointis that we see -- we don't see any fundamental obstacle to achieving a several hundredper week sometime next month, if things go well. We -- I think it's likely that we can be in that 1,600 to 1,800 range -- per week range in Q1. I mean,I'm guessing, we'll probably be towards the lower end of that range, but then, maybe exceed that, thehigh end of the range.",neutral,0.527306392788887
