Date,News Title
11/18/2020,"Stock market live Wednesday: Stocks close at lows, Congress ‘doomed’ small businesses, Tesla gains 10%"
11/19/2020,"Stock market live Thursday: Stocks close in the green, Big Tech rebounds, Tesla hits new ..."
12/7/2020,"Stock market live Monday: Dow down 100 points, Tesla leads Nasdaq to record, Palantir up ..."
12/14/2022,"Forward P/E edition of Three-Stock Lunch: TSLA, META & JPM"
12/28/2023,"These were the most traded stocks and options heading into Christmas, Interactive Brokers says"
2/16/2024,CNBC Daily Open: Weak U.S consumer spending spells caution
2/16/2024,CNBC Daily Open: Concerns over sluggish U.S. consumer spending
3/21/2024,Neuralink shares video of patient playing chess using signals from brain implant
1/30/2010,Electric Sportscar Maker Tesla Plans Public Offering
2/20/2010,High-Tech Sound System Captured Tesla Plane Crash
6/29/2010,"Cramer on Tesla IPO: Get in, Get out"
10/5/2013,Is Tesla’s run ending?
3/27/2014,Ford eyes Tesla’s disruptive model
3/29/2014,Trading Tesla’s new Model S battery shield
7/13/2020,"Stock market live Monday: Dow gives up 500-point gain, Nasdaq drops 2%, Tesla’s wild move"
7/22/2020,"Stock market live Wednesday: Tesla profit beats, Microsoft falls, Dow gains 165"
7/23/2020,"Markets set to open higher following Microsoft, Tesla earnings"
7/23/2020,"AutoNation CEO Mike Jackson on Q2 earnings, demand amid the crisis, Tesla and more"
8/12/2020,"Stock market live Wednesday: S&P 500 just 6 points from record, Dow up 280, Tesla ..."
8/14/2020,"Stock market live Friday: Stocks end Friday mixed, major averages post weekly gain, Tesla gets ..."
8/17/2020,"Stock market live Monday: S&P 500 still shy of record close, Tesla hits new high, ..."
8/20/2020,"Stock market live Thursday: Stocks rise slightly, Nasdaq record close, Tesla pierces $2,000 mark"
8/31/2020,"Stock market live updates: Dow clinches best August since 1984, tech leads, Tesla surges"
9/2/2020,"Stock market live Wednesday: Dow gains 450 points, Tesla sinks, DraftKings gets Jordan boost"
9/3/2020,"Stock market live updates: Dow drops 800 points, tech’s worst day since March, Tesla slides ..."
9/8/2020,"Stock market live updates: Tech rout pushes Nasdaq into correction, Dow drops 600, Tesla worst ..."
9/9/2020,"Stock market live Wednesday: Dow jumps more than 400, tech rebounds, Tesla gains 10% after ..."
9/14/2020,"Stock market live Monday: Dow up 300, Nasdaq jumps nearly 2% as tech rebounds, Tesla ..."
9/15/2020,"Stock market live Tuesday: Tech continues comeback, Tesla up 7%, banks weigh on Dow"
11/19/2022,The Final Call: TSLA & PENN
12/3/2022,The Final Call: TSLA & NFLX
12/8/2023,Elon Musk asks Supreme Court to undo ‘Twitter sitter’ agreement with SEC
1/15/2024,"10 years in, GM CEO Mary Barra has built her legacy on change and crisis. ..."
1/15/2024,"As EV sales growth slows, some drivers could buy one for as little as $10,000 ..."
1/17/2024,This startup has a different take on driverless cars. Now it’s launching in the U.S.
2/13/2024,Self-driving car backlash: What you need to know
2/14/2024,Waymo issues a voluntary recall on its self-driving vehicle software
3/20/2024,Microsoft hires DeepMind co-founder Mustafa Suleyman as CEO of new AI unit
3/20/2024,Nvidia CEO Jensen Huang takes a page out of Apple’s playbook to lead AI’s future
3/20/2024,Biden administration softens EV mileage rule in a win for automakers
5/31/2008,Get Ready for Tesla!
8/22/2013,Is this the Tesla of home stocks?
10/3/2013,"Tesla’s run is over, say analysts"
4/28/2016,Vivek Wadhwa: Apple should buy Tesla and make Elon Musk CEO
6/22/2016,Tesla offers to acquire SolarCity for $2.8B
8/1/2016,Tesla to buy SolarCity for $2.6B in all-stock deal
4/4/2013,Tesla’s Fuzzy Math?
5/12/2020,Recode’s Kara Swisher on Elon Musk’s threat to move Tesla’s headquarters
7/10/2020,"Tesla’s recent rally comes from its narrative, not the news or fundamentals, says NYU’s Aswath ..."
7/10/2020,"Stock market live Friday: Dow rises 350, winning week, Nasdaq record, Tesla tops $1,500"
10/20/2022,Earnings Exchange: TSLA & LRCX
11/1/2022,"Today’s three stock lunch: NCLH, HAL & TSLA"
11/30/2023,"Elon Musk claims advertisers are trying to ‘blackmail’ him, says ‘Go f--- yourself’"
1/13/2024,These stocks are getting close to oversold territory
1/14/2024,"Hertz makes ‘agile’ decision to shift strategy and sell EVs, Teslas"
2/11/2024,"Berkshire Hathaway topped $600,000 a share last week, aiming at $1 trillion market value"
2/12/2024,"Elon Musk must testify in SEC probe of his Twitter takeover, judge says"
3/18/2024,"When our modern-day DaVinci speaks, I listen. Here’s what I plan to do when Nvidia ..."
3/18/2024,"Monday’s analyst calls: Nvidia price target hike ahead of big conference, beverage giant gets an ..."
3/18/2024,UAW says VW workers at Tennessee plant file for union election
3/18/2024,"Elon Musk says Trump ‘came by’ while he was eating breakfast, did not ask for ..."
3/19/2024,"Stocks making the biggest moves midday: Nvidia, Apple, Alphabet, PepsiCo and more"
9/15/2015,"Car bosses talk China, Tesla battle and luxury SUVs"
3/24/2016,"Weekly Agenda: LSE, Apple, Tesla"
10/15/2022,"Fast Money final trades: NFLX, CWAN, TSLA, MO"
5/9/2015,A Tesla engine for your boat? Done!
5/19/2015,Cramer: SHAK attack! It’s just Tesla for burgers
5/21/2015,Shake Shack the Tesla of burgers: Cramer
11/13/2019,Chinese Tesla rival Xpeng raises $400 million from investors such as Xiaomi
12/8/2023,Forget the automakers: Fund manager picks 2 longer-term plays to cash in on EVs
1/6/2024,A compact crossover is coming for America’s pickup trucks. Here are the top-selling cars of ...
2/6/2024,Goldman Sachs believes it’s likely the ‘Magnificent 7’ beats the market again this year
2/7/2024,NYU’s ‘Dean of Valuation’ says Nvidia is ‘particularly overpriced’ after its surge this year
3/17/2024,"Musk’s SpaceX is building spy satellite network for U.S. intelligence agency, sources told Reuters"
6/30/2010,Tesla’s IPO: A Road to Success or Failure?
9/17/2023,This individual investor favorite has endured even as other meme stocks fell from favor
2/1/2024,Boeing CEO Dave Calhoun needs to reorient the company culture to what it once was: ...
2/2/2024,Jim Cramer says the valuation of Big Tech megacaps is well-deserved
2/3/2024,Informe CNBC: viernes 2 de febrero
3/14/2024,5 things to know before the stock market opens Thursday
3/15/2024,Nio plans to launch its mass market EV brand in May
3/15/2024,"Friday’s analyst calls: Rivian to nearly double, cloud stock gets an upgrade"
11/20/2013,What Tesla and bitcoin really have in common: Strategist
1/1/2014,Tesla Model X debuts in 2014
3/15/2014,The Week That Was: NJ rejects Tesla
3/12/2019,"Boeing safety concerns, Tesla shifts gears, Apple gets an upgrade and chesty chickens create a ..."
3/21/2019,Cramer: The court can rein in Tesla CEO Elon Musk’s tweeting with one of these ...
12/24/2023,The Magnificent Seven stocks led 2023′s market. Here’s what the pros expect for 2024
12/29/2023,S&P 500’s biggest 2023 winners and where analysts see them going next year
1/31/2024,"Kunst: We don’t get to decide how much we get paid, you can’t justify Musk’s ..."
1/31/2024,"We need to see some real uptake in Microsoft Copilot in 2024, says tech investor ..."
2/1/2024,Here are Jim Cramer’s rapid-fire takeaways on 6 stocks in the news Wednesday
2/1/2024,Cramer’s rapid-fire look at six stocks in the news Wednesday
2/1/2024,Jim Cramer weighs in on Elon Musk’s rejected pay package
3/13/2024,TikTok ban: Tech VC Keith Rabois threatens Republicans with funding halt ahead of House vote
3/13/2024,Who is Jeff Yass? The billionaire donor with investments in TikTok’s parent company
3/13/2024,"10 things to watch in the stock market, including Eli Lilly, Amazon, Meta and Ford"
3/14/2024,The stock market rally has broadened out from the Magnificent Seven. Here’s why
3/14/2024,"Chinese stocks are ‘a risk worth taking,’ asset manager says — naming 2 he likes"
9/13/2013,Forget Tesla: this automaker could make new highs
5/16/2013,Tesla Announces Secondary Offering
6/12/2013,"Cramer’s Six in 60: Google, Tesla & More"
5/21/2022,"The Final Call: Bitcoin, AAPL, TSLA & XLI"
5/7/2022,"Final Trades: CPB, TSLA, DIS & APA"
11/18/2023,"Jim Chanos, the short seller who called Enron’s fall, is converting hedge fund to a ..."
1/25/2024,Jim Cramer’s top 10 things to watch in the stock market Thursday
1/26/2024,CNBC Daily Open: What recession? The U.S. economy kept growing
1/27/2024,Informe CNBC: viernes 26 de enero
1/27/2024,Rivian CEO says EV market suffers from a lack of choice
3/12/2024,Why Friday’s key Nvidia reversal could mark the start of a broader stock market unwind
3/12/2024,OpenAI denies Elon Musk lawsuit claim that there ever was founding agreement
9/25/2012,"Lightning Round: Tesla Motors, Bank of America, Lorillard and More"
8/25/2018,"Elon Musk must keep Tesla public if it is going to ‘effectively’ scale, Ark Invest ..."
8/27/2018,Needham’s Rajvindra Gill says Tesla has an ‘extremely difficult’ path to profitability ahead
10/2/2018,Tech analyst Munster says Musk is still the right CEO to lead Tesla to profitability
10/20/2018,A former Apple and Tesla engineer created a robotic home that doubles a room’s usable ...
11/17/2023,"Elon Musk boosts antisemitic tweet, claims ADL and other groups push ‘anti-white’ messaging"
11/17/2023,China’s transition to EVs is so fast that Volkswagen is on track for its worst ...
12/15/2023,Cramer points to stocks receiving tailwind from Fed’s dovish meeting
1/22/2024,Panasonic puts productivity boost ahead of new EV plant in U.S.
1/23/2024,A rare downgrade of a portfolio stock that’s consistently beaten the market is way off ...
1/23/2024,Stocks are off their Monday morning highs but are still holding gains
1/24/2024,ARK Invest CEO Cathie Wood: Most car sales will be electric in five years
1/24/2024,Cathie Wood on bitcoin ETF: This is one of the most important investments of our ...
1/24/2024,Watch CNBC’s full interview with Ark Invest CEO Cathie Wood
1/24/2024,CNBC Daily Open: A mixed picture on earnings
1/24/2024,There’s no question the U.S. EV market is in a state of oversaturation: CFRA’s Garrett ...
1/25/2024,"China, Hong Kong stocks jump as Beijing plans to boost liquidity in troubled property sector"
1/25/2024,"Buy some Eli Lilly, then wait for 5% downturn, says Jim Cramer"
1/25/2024,CNBC Daily Open: U.S. economy’s state of play
1/25/2024,CNBC Daily Open: All eyes on U.S. fourth-quarter GDP
4/18/2018,Bernstein analyst Sacconaghi on Tesla’s car production problems
3/1/2018,Loup Ventures’ Gene Muster says Tesla could surprise to the upside
3/30/2018,Bernstein’s Toni Sacconaghi: Tesla has always been ‘overly ambitious’ in its business targets
4/26/2018,"Full interview with short seller Jim Chanos on Tesla, Dunkin’ Brands and China"
1/31/2018,Volvo Group CEO welcomes Tesla’s move into the electric truck market
12/8/2023,Why used EV prices are falling
1/18/2024,"Passive investing rules Wall Street now, topping actively managed assets in stock, bond and other ..."
1/19/2024,"There’s a lot of room to run up with AI-related companies, says Earnings Scout CEO ..."
1/19/2024,"Ford cuts production of F-150 Lightning EV, adds jobs at Bronco and Ranger plant"
3/8/2024,Markets are hitting record highs. And economists like El-Erian and Krugman can’t shake off their ...
3/8/2024,5 things to know before the stock market opens Friday
3/8/2024,Can Fisker survive?
3/8/2024,"These stocks are breaking out as the ‘Magnificent Seven’ falls apart. How to play it, ..."
3/9/2024,Sam Altman rejoins OpenAI board of directors as investigation into his ouster comes to a ...
3/9/2024,Nvidia’s terrible Friday gives traders a preview of what a momentum unwind would look like
11/17/2017,"Top tech analyst Sacconaghi talks Tesla’s truck unveil, ongoing production issues"
12/2/2017,"Barclays: Buy GM for its ‘first-mover advantage’ in autonomous vehicles over Tesla, others"
9/13/2017,"Jim Chanos on why he’s still short Tesla, offers market outlook"
12/15/2017,"Famed short seller Chanos on why he’s short Tesla, health care stocks"
8/10/2018,"Stocks making the biggest moves premarket: NWSA, TSLA, DBX, CPB & more"
8/17/2018,"Stocks making the biggest moves premarket: DE, TSLA, NVDA, AMAT & more"
8/27/2018,"Stocks making the biggest move premarket: TSLA, UAL, TWTR, NFLX & more"
9/4/2018,"Stocks making the biggest move premarket: TSLA, VZ, FB, DLTR, WPP & more"
9/10/2018,"Stocks making the biggest moves premarket: TSLA, CBS, AAPL, BABA, AMZN & more"
9/13/2018,"Stocks making the biggest move premarket: KR, TSLA, ADBE, HSY, WMT & more"
9/17/2018,"Stocks making the biggest move premarket: DWDP, AXP, BBBY, LULU, TSLA & more"
10/1/2018,"Stocks making the biggest move premarket: GE, PFE, CALM, TSLA, CBS & more"
10/5/2018,"Stocks making the biggest moves premarket: SNAP, TSLA, AAPL, FB & more"
11/27/2018,"Stocks making the biggest move premarket: UTX, AAPL, HIBB, NVS, TSLA & more"
10/31/2023,"Winners and losers of the UAW talks with GM, Ford and Stellantis"
12/5/2023,China’s EV carmaker Nio jumps 4% after reporting narrower-than-expected losses
12/6/2023,Elon Musk’s AI startup — X.AI — files to raise $1 billion in fresh capital
1/16/2024,"Stocks making the biggest moves premarket: Goldman Sachs, Morgan Stanley, Apple, Boeing and more"
3/7/2024,"Thursday’s analyst calls: Rivian a buy with 45% upside, Goldman bullish on UFC and WWE ..."
3/7/2024,"Stocks making the biggest moves premarket: Novo Nordisk, New York Community Bancorp, Victoria’s Secret, Nvidia ..."
3/8/2024,President Biden wants higher taxes on Corporate America’s stock buybacks
3/8/2024,"Rivian shares surge as company reveals new EV models, $2.25 billion in cost savings"
7/26/2017,"The best way to invest in the future of autos may not be Tesla, but ..."
6/14/2018,"Stocks making the biggest moves premarket: CMCSA, ORCL, RCL, MIK, TSLA & more"
6/19/2018,"Stocks making the biggest moves premarket: VZ, TSLA, AAPL, WFC, T, SIRI & more"
6/30/2017,Loup’s Munster on Tesla’s ‘huge shift’ to autonomous
7/2/2018,"Stocks making the biggest moves in the premarket: DVMT, VMW, TSLA, KKR, FB & more"
7/6/2018,"Stocks making the biggest moves premarket: NOC, LMT, SATS, F, TSLA, BIIB, BA & more"
7/11/2018,"Stocks making the biggest moves premarket: FOXA, NFLX, PFE, GOOGL, TSLA & more"
7/20/2018,"Stocks making the biggest moves premarket: GE, HON, MSFT, CMCSA, TSLA & more"
8/2/2018,"Stocks making the biggest moves premarket: DWDP, TSLA, NKE, SBUX, YUM & more"
11/28/2023,"2023 was the auto industry’s year of EV investment, but consumers still prefer hybrids"
1/11/2024,GM’s McNeill on EV market: Headlines are disconnected from the data
1/11/2024,"Avoid these possible earnings blowups as reporting season begins, Wolfe Research says"
1/11/2024,Malaysia is doubling down on the chip industry to capture growth in EVs
1/11/2024,China’s EV stocks start 2024 in reverse gear as price wars pressure profitability
1/11/2024,Watch CNBC’s full interview with ARK Invest CEO Cathie Wood
1/11/2024,ARK Invest CEO Cathie Wood: We believe that bitcoin is a public good
1/11/2024,"ARK Invest CEO Cathie Wood: Our base case for bitcoin is $600,000, bull case $1.5 ..."
1/12/2024,Big Tech had a huge 2023. Why it may be time to part with some ...
1/13/2024,Jim Cramer compares NFL playoff teams to stock picks
3/5/2024,CNBC Daily Open: Will the Fed not cut rates in 2024?
3/5/2024,Here are the top AI picks for 2024 from Baird
3/6/2024,Dodge Charger will live on as a new EV and a gas-powered muscle car
3/6/2024,Musk’s OpenAI lawsuit is ‘good advertisement for the benefit of Elon Musk’ but may have ...
3/6/2024,5 things to know before the stock market opens Wednesday
3/7/2024,"Stocks making the biggest moves midday: CrowdStrike, Palantir, Super Micro Computer, Brown-Forman and more"
3/7/2024,"These 3 restaurant stocks are breaking out, according to the charts"
3/7/2024,Democrat Dean Phillips drops out of 2024 presidential race
11/18/2023,"These stocks don’t deserve to rally and should be shorted, according to Wolfe Research"
1/5/2024,"Stocks making the biggest moves premarket: Palantir, Costco, Peloton and more"
1/6/2024,Informe CNBC: viernes 5 de enero
3/3/2024,"For century-old Mack Trucks, the 18-wheeled, bulldog-big rig future is still going to be EV"
3/4/2024,How much of your portfolio could be in our Super Six stocks and what do ...
3/5/2024,CNBC Daily Open: No rate cuts in 2024?
9/28/2023,"VinFast aims to sell up to 50,000 EVs in 2023 — but it has only ..."
10/7/2023,"Gas prices are less of a factor behind consumers switching to EVs, Barclays says"
11/10/2023,CNBC Daily Open: Powell’s hawkish speech sent bond yields soaring
1/2/2024,CNBC Daily Open: 2023’s winners and losers
1/2/2024,"Apple, most valuable company in world and key member of ‘Magnificent 7,’ downgraded by Barclays"
1/3/2024,Investing pro says some sectors in China have ‘astonishing strength’ — and names stocks to ...
1/3/2024,"CNBC Daily Open: A disappointing start to the year, but long-term view’s still bright"
1/4/2024,Jim Cramer explains why it’s so hard for investors to quit the Magnificent Seven
1/4/2024,"SpaceX illegally fired workers critical of Elon Musk, U.S. labor agency says"
3/1/2024,Elon Musk sues OpenAI and CEO Sam Altman over contract breach
3/1/2024,Jim Cramer’s top 10 things to watch in the stock market Friday
3/2/2024,"Waymo approved by regulator to expand robotaxi service in Los Angeles, San Francisco Peninsula"
4/27/2021,Former TSLA board member Steve Westly on what to expect from earnings
11/2/2023,Elon Musk told Joe Rogan he bought Twitter to stop ‘extinctionist’ mind virus
11/3/2023,Elon Musk says AI will eventually create a situation where ‘no job is needed’
12/27/2023,"Stocks making the biggest moves premarket: Coherus, NetEase and more"
12/27/2023,Top 10 things to watch in the stock market Wednesday
12/28/2023,"Stocks making the biggest moves premarket: JD, The New York Times, Iovance and more"
12/29/2023,Watch CNBC’s full interview with former Ford CEO Mark Fields
2/28/2024,BYD amps up brutal China EV price war with bigger discounts on new car versions
2/29/2024,Investors get more reasons to like Apple as company abandons EV plans and CEO updates ...
2/29/2024,Geely-backed car tech company takes aim at Nvidia’s growing auto business
2/29/2024,How Hyundai Motor Group became the world’s third-largest automaker
3/1/2024,Citi names ‘Super 7’ global stocks similar to the Magnificent 7 — but cheaper
12/7/2018,"Stocks making the biggest moves premarket: BIG, LULU, TSLA, AMZN, CRON & more"
12/10/2018,"Stocks making the biggest moves premarket: FB, FDX, TSLA, NTRI, TVPT & more"
12/24/2018,"Stocks making the biggest moves premarket: TSLA, FB, AAPL, CS & more"
1/2/2019,"Stocks making the biggest moves premarket: ATVI, GOOGL, TSLA, WFC & more"
1/4/2019,"Stocks making the biggest moves premarket: LUV, TSLA, NFLX, INTC & more"
1/7/2019,"Stocks making the biggest moves premarket: LLY, AAPL, TSLA, AMZN & more"
10/31/2023,5 things to know before the stock market opens Tuesday
11/1/2023,Why EV sales have slowed
12/21/2023,CNBC Daily Open: Markets see worst day in months on FedEx slump
12/21/2023,Jim Cramer says investors should remember the optionality of 6 of the Magnificent 7
12/21/2023,CNBC Daily Open: Worst day in months for markets as FedEx slumps
12/22/2023,We own six of the Magnificent Seven stocks. Here’s my take on all of these ...
2/28/2024,Apple cancels plans to build an electric car
2/28/2024,CNBC Daily Open: Americans sour on the economy
2/28/2024,CNBC Daily Open: Americans’ mood on the economy sinks
7/5/2018,"Stocks making the biggest moves in the premarket: ERJ, BA, TSLA, NFLX & more"
7/24/2018,"Final Trade: KRE, TSLA & more"
7/28/2018,"The Final Call: TSLA, SQ & AAPL"
9/11/2018,"Stocks making the biggest move premarket: SONO, TSLA, NKE, TRV & more"
9/19/2018,"Stocks making the biggest move premarket: TSLA, TLRY, NFLX, ABBV & more"
9/28/2018,"Stocks making the biggest move premarket: BB, LOW, MTN, TSLA, BA & more"
10/9/2018,"Stocks making the biggest move premarket: TSLA, PZZA, MSFT, WMT & more"
12/19/2020,"The Final Call: IYT, BBY & TSLA"
5/17/2023,Elon Musk says tension between U.S. and China ‘should be a concern for everyone’
10/19/2023,"CNBC Daily Open: Earnings season in full swing, Treasury yields at multi-year highs"
10/19/2023,"CNBC Daily Open: Earnings in full swing, Treasury yields hit new highs"
2/25/2024,"Battle for the Red Sea expands with U.S. strikes, EU stepping up its efforts against ..."
4/3/2018,"Stocks making the biggest moves premarket: CBS, VIAB, TSLA, FOXA, SPOT, BA, WMT & more"
1/30/2018,"Stocks making the biggest moves premarket: AMZN, BRKB, JPM, AAPL, BX, TSLA & more"
4/2/2018,"Stocks making the biggest moves premarket: HUM, WMT, UAA, TSLA, BABA, LVS & more"
3/26/2018,"Stocks making the biggest moves premarket: USG, INTC, BA, FB, GE, C, TSLA & more"
4/28/2018,"The Final Call: TSLA, bitcoin & AAPL"
5/7/2018,"Stocks making the biggest moves premarket: BRKB, AAPL, WFC, TSLA, TSN, GPT & more"
5/15/2018,"Stocks making the biggest moves premarket: HD, ULTA, CBS, TSLA, F, WYNN & more"
5/21/2018,"Stocks making the biggest moves premarket: GOOGL, GE, MBFI, TSLA, FOXA & more"
5/29/2018,"Stocks making the biggest moves premarket: AAPL, CM, DIS, QCOM, TSLA, SBUX & more"
6/9/2018,"Final Trade: GOOGL, TSLA & more"
6/12/2018,"Stocks making the biggest moves premarket: T, TWX, RH, PLAY, XOM, TSLA, C & more"
4/9/2018,"Stocks making the biggest moves premarket: MRK, VIAB, CBS, FB, GM, HLT, BA, TSLA & ..."
5/1/2018,"“Fast Money” final trades: EA, TSLA and more"
8/22/2020,The Final Call: TSLA & HD
12/14/2023,Informe CNBC: miércoles 13 de diciembre
12/14/2023,Mexico’s ‘nearshoring boom’ brings production closer to U.S. consumers
2/21/2024,"EV boat maker Arc debuts a premium wake sport model for $258,000"
2/21/2024,"‘Machine customers’ are already among us, and they number in the billions"
2/22/2024,Goldman’s list of hedge fund favorite stocks is almost doubling the market. Here’s what’s in ...
2/22/2024,"Rivian stock falls as EV maker reports fourth-quarter results, announces 10% job cuts"
2/22/2024,Cramer ranks each of the Magnificent Seven’s latest quarters
2/22/2024,"Here are Thursday’s biggest analyst calls: Nvidia, Rivian, Sunrun, DoorDash and more"
2/23/2024,Goldman Sachs reveals the ‘Seven Samurai’ — Japan’s version of the ‘Magnificent Seven’ stocks
2/23/2024,"VinFast loss widens in fourth quarter, confident of achieving 2024 sales goals"
2/23/2024,Volvo falls 5% after it sets out to dilute stake in electric vehicle maker Polestar
2/24/2024,This Marsico fund has outperformed lately by finding the best growth stories
10/9/2017,"Stocks making the biggest moves premarket: GE, TSLA, HON, AGO, OMF & more"
10/13/2017,"Stocks making the biggest moves premarket: BAC, PNC, NFLX, NVDA, TSLA, EFX & more"
10/16/2017,"Stocks making the biggest moves premarket: ARMK, AAPL, ULTA, VIAB, TSLA & more"
11/17/2017,"Stocks making the biggest moves premarket: TSLA, FL, FOXA, AMAT, GPS & more"
1/4/2018,"Stocks making the biggest moves after hours: INTC, TSLA & more"
1/4/2018,"Stocks making the biggest moves in premarket trading: SNAP, TSLA, DPZ, ROKU & more"
8/3/2017,"After-hours buzz: TSLA, CAKE, FIT & more"
8/3/2017,"Early movers: YUM, DISH, AET, TEVA, REGN, TSLA, FIT, WYN, SQ & more"
8/7/2017,"Early movers: TSN, MAR, BABA, COL, DB, TSLA, GM & more"
8/14/2017,"Early movers: TSLA, PG, FCAU, VFC, BLK & more"
9/14/2017,"Early movers: LSCC, THC, LEN, EXPE, WDC, AMZN, TSLA & more"
9/21/2017,"Early movers: GOOGL, TSLA, AMD, APRN, EFX, AMZN, AAPL & more"
9/22/2017,"Early movers: TMUS, S, AAPL, FB, TSLA, CAG, WMT & more"
9/19/2017,"Early movers: EFX, TSLA, AZO, CVS, WBA, NKE & more"
10/3/2017,"After hours buzz: TSLA, GS, GE & more"
10/3/2017,"Early Movers: LEN, MGM, GE, TSLA, EFX, WFC & more"
5/2/2020,Call to the tweets: TSLA tweets
5/9/2020,"The Final Call: XLE, HYG & TSLA"
6/1/2023,Elon Musk is the world’s richest person again
6/21/2023,‘I am a fan of Modi’: Elon Musk on his friendship with Indian Prime Minister ...
10/2/2023,"Stocks making the biggest moves premarket: Rivian, SolarEdge, Sphere Entertainment and more"
12/6/2023,Jim Cramer hits the charts for a closer look at the yield curve’s impact on ...
12/8/2023,Retail investors are buying the most stocks since March 2022. Here’s where they are going
2/19/2024,"Xpeng plans to hire 4,000 people, invest in AI as CEO warns intense EV rivalry ..."
2/20/2024,Elon Musk says first Neuralink patient can control a computer mouse through thinking
2/21/2024,"Ford cuts prices of electric Mustang Mach-E by up to $8,100"
1/19/2017,"Early movers: NFLX, CP, KO, XOM, BHP, TSLA, GSK & more"
2/23/2017,"After-hours buzz: TSLA, SQ, JACK, LB & more"
2/23/2017,"Early movers: HRL, KSS, HPQ, TSLA, SQ, TREE, SAFM, W, FIT, JACK, CAKE & more"
2/27/2017,"Early movers: BRKB, AAPL, TSLA, URBN, HOG, GOOGL, T, WMT & more"
3/16/2017,"Early movers: DG,ORCL, TSLA, M, GPRO, KCG"
3/28/2017,"Early movers: DRI, RHT, TSLA, AMZN, MKC, VRX, ERIC"
4/10/2017,"Early movers: WFC, BHP, SWFT, SNOW, TM, TSLA, EBAY, DAL & more"
4/18/2017,"Early movers: UNH, JNJ, BAC, HOG, NFLX, TSLA, CAB, BUFF & more"
5/4/2017,"Early movers: FB, TSLA, ABC, LB, CHD, REGN, AIG, M & more"
6/7/2017,"Early movers: GS, AMBA, KO, PEP, TSLA, AAPL, WFC & more"
6/20/2017,"Early movers: MCD, BCS, TSLA, CMG & more"
6/21/2017,"Early movers: TGT, FDX, JNJ, PYPL, TSLA, CVX, ADBE & more"
6/30/2017,"Early movers: BAC, MSFT, NKE, MU, AOBC, APRN, S, TSLA & more"
7/3/2017,"Early movers: TSLA, GSK, LVS, WYNN, CAT, GS, BMY & more"
7/6/2017,"Early movers: TSLA, INTC, COST, YUMC, P, F, PSMT & more"
7/7/2017,"Early movers: AAPL, MDLZ, SWK, TSLA, NSLN, CPB & more"
7/18/2017,"Early movers: HOG, UNH, BAC, JNJ, CMA, NFLX, TSLA & more"
1/20/2017,"Final Trade: URI, TSLA & more"
1/27/2017,"Final Trade: DISH, TSLA & more"
4/11/2017,"AMZN, CRM & TSLA moving goal post on how game is played: Luna"
4/28/2017,Flash Crash Gordon Round 1 pick: TSLA
4/29/2017,The Final Call: FB & TSLA
6/17/2017,"The Final Call: ORCL, TSLA & KR"
2/8/2020,"The Final Call: PEP, TSLA & XLY"
5/18/2023,Analyst likes these 4 EV stocks — and says one is ‘head and shoulders’ above ...
5/31/2023,"Elon Musk’s visit underscores China’s importance to global EV market, analysts say"
7/24/2023,‘Big Short’ investor Steve Eisman on the hardest lesson he’s had to learn over the ...
11/27/2023,"Elon Musk to meet Israeli president, Gaza hostage families on Monday"
11/29/2023,"These stocks have gone too far, too fast during this rally and analysts expect them ..."
11/29/2023,Jim Cramer rebuts the bear cases against the ‘Magnificent Seven’ tech stocks
11/30/2023,Charlie Munger was still picking and holding winners into his 90s. Here are some of ...
11/30/2023,How giving away some winning stocks can help cut taxes and balance your portfolio
11/30/2023,"VP Kamala Harris ducks questions on TikTok, Elon Musk antisemitic post"
11/30/2023,Elon Musk: Trip to Israel was not an apology tour
11/30/2023,Elon Musk to advertisers who are trying to ‘blackmail’ him: ‘Go f--- yourself’
11/30/2023,Elon Musk: Neuralink is getting ready to do human trials soon
11/30/2023,Elon Musk on X subscriptions: ‘Free speech isn’t exactly free it costs a little bit’
11/30/2023,Elon Musk: I disagree with the idea of unions
11/30/2023,Elon Musk on politics: I would not vote for a pro-censorship candidate
11/30/2023,Elon Musk: OpenAI is lying when it says it is not using copyrighted data
11/30/2023,It’s almost as if Elon Musk forgot what business he’s in when it comes to ...
12/1/2023,Elon Musk: The Cybertruck doors can deflect bullets
12/1/2023,"Exclusive look inside an Apple chip lab, where custom silicon is designed for every new ..."
12/1/2023,"Inside Apple’s chip lab, home to the most ‘profound change’ at the company in decades"
2/16/2024,People are moving out of cities with poor air quality — but many end up ...
2/16/2024,"January wholesale prices rise more than expected, another sign of persistent inflation"
2/16/2024,"Nike to lay off 2% of employees, cutting more than 1,500 jobs during broad restructuring"
2/16/2024,"Family offices are going on the offensive, trading cash for alternative assets"
2/16/2024,Intuitive Machines stock jumps after company says moon mission is in ‘excellent health’
2/17/2024,"Microsoft, Google, Amazon and tech peers sign pact to combat election-related misinformation"
2/17/2024,"Foremost Group CEO Angela Chao died after car went into Texas pond, sheriff says"
2/17/2024,Pharma and ride-share providers are among most overbought S&P 500 stocks this week
2/17/2024,Mortgage rates shoot to 2-month high after new report shows inflation is still hot
2/17/2024,Trump ordered to pay $454 million in fines and interest in NY business fraud case
2/17/2024,How the ‘Magnificent Seven’ compares to the great bubbles of all time and what could ...
2/17/2024,"Shopping online at 2 a.m.? That’s a red flag for buy now, pay later lender ..."
