Date,Original_text,Summary,negative,neutral,positive,Category
2021-07-26,"That's what we've done, and we've learned a lot. And with each successiveiteration, the ramp-up and the equipment installation will be faster and more [safe].Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes.Martin Viecha - Tesla, Inc. - Senior Director for IRAll right. Thank you very much. And the last question from retail is from Emmet. Can Elon do aninterview with one of our YouTube channels once or twice a year? I would nominate Dave Lee onInvesting or Rob Mauer's Tesla Daily channels as ï¬?rst possible candidates.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. I guess I'll do an interview. I mean, just bear in mind, like if I'm doing interviews, then I can'tdo actual other work. So it's not -- I only have so much time in the day, so -- but yes, I'll do one. Iwon't do it annually, but I'll do it once.I think also like this is the, I wouldn't say the last time I'll do earnings calls, but this is the -- I willno longer be defaults during earnings calls. So obviously, I'll do the annual shareholder meeting, butI think going forward, I will most likely not be on earnings calls unless there's something reallyimportant that I need to say.Martin Viecha - Tesla, Inc. - Senior Director for IROkay. Thank you. Now let's go to institutional questions. The ï¬?rst one -- and we covered a lot ofthis already. Can you please update us on time lines for the start of production of Berlin and AustinModel Y , Cybertruck and the Semi? Do you expect the ramp of Cybertruck to be as difï¬?cult as it isa new process?Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorI think Cybertruck ramp will be difï¬?cult because it's such a new architecture. I mean it's going to bea great product. It might, I think, be our best product ever. But it -- there's a lot of fundamentallynew design ideas on Cybertruck. Nobody's ever really made a car like this before, a vehicle like thisbefore. So there'll probably be challenges because there's so much unexplored territory. Yes.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you. I think question 2 and question 3, we can skip given we have already addressed this. I'llgo to question 4. In 5 years' time, how much faster or better could you be at manufacturing capacityexpansion using cut and paste? And what are the biggest issues you need to solve to get to that rate?Elon R.","Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. That's what we've done, and we've learned a lot. And with each successiveiteration, the ramp-up and the equipment installation will be faster and more [safe]. And the last question from retail is from Emmet. Can Elon do aninterview with one of our YouTube channels once or twice a year? I would nominate Dave Lee onInvesting or Rob Mauer's Tesla Daily channels as ï¬?rst possible candidates. Yes. I guess I'll do an interview.",0.04592522606253620,0.5873939990997310,0.366680771112442,Automotive
2021-07-26,"Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorWell, like I said, I think we might be the fastest growing company in history for any largemanufactured items. So those who have not actually been involved in the manufacturing ramp-upjust have no idea how painful and difï¬?cult it is. It's like you got to eat a lot of glass, and for [auto]manufacturing ramp, it's hard.Lars Moravy - Tesla, Inc. - VP of Vehicle EngineeringYes. I mean I think if you look at the expansion we've done in Shanghai, that factory was built inless in a year and ramped in 5 to 6 months to full volume. When you...Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorI think it's longer than that. It's longer than that, about a year.Lars Moravy - Tesla, Inc. - VP of Vehicle EngineeringAnd when you consider cut and paste, we've repeated that in Fremont and whatever. But now withBerlin and Austin, we have new factories and new designs. And so there's always challenges, asyou said, Elon, with new designs in ramping that. But I think having teams in 3 locations or 3continents will deï¬?nitely expand our ability and our capacity to grow more lines rather than justhaving the 1 factory in Fremont that we had 1.5 years ago.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. So I mean, for Shanghai, incredible team both the factory in 11 months, but it took longer thanbuilding the factory because it took longer than that to actually reach volume production -- a high-volume production, so took about a year. So when you put a factory in a new geography, in orderfor that factory to be efï¬?cient, you have to localize the supply chain. So there's no such thing as cutand paste. It does not exist.And it obviously be insane to do vehicle production in Europe but send vast numbers of parts fromNorth America. That would be -- that would make the producing in Europe, for example, just crazy.You've got to localize the supply chain to have efï¬?ciency and then you're moving as fast as yourleast lucky, least good supplier.Yes. It's only supply chains where you go like 3 or 4 layers deep. It's frankly -- I feel at times thatwe are inheriting all force majeure or -- so if anything goes wrong anywhere on Earth, somethinghappens to mess up the supply chain.","Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorWell, like I said, I think we might be the fastest growing company in history for any largemanufactured items. So there's always challenges, asyou said, Elon, with new designs in ramping that. But I think having teams in 3 locations or 3continents will deï¬?nitely expand our ability and our capacity to grow more lines rather than justhaving the 1 factory in Fremont that we had 1.5 years ago. And so there's no such thing as cutand paste. It does not exist. It's only supply chains where you go like 3 or 4 layers deep. And it obviously be insane to do vehicle production in Europe but send vast numbers of parts fromNorth America. That would be -- that would make the producing in Europe, for example, just crazy.",0.2551437020301820,0.47563064098358200,0.2692256271839140,Automotive
2021-07-26,"So yes. Yes.Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringI think the human capital growth though of having factories here, Berlin, Shanghai, Fremont doesallow us to maybe not exponentially grow but, well, hopefully grow.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorWe are exponentially growing.Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringYes, hopefully maintain that exponential growth.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. So yes. It's also -- it takes a while to hire old people and train old people to operate the factory.The factory is like a giant cybernetic collective, and you can't just hire 10,000 people and have themwork instantly. It's not possible. I really encourage more people to get involved in manufacturing.I think especially in the U.S., like this has just not been an area where all that many smart peoplehave gone into. I think U.S. has an overallocation of talent in ï¬?nance and law. It's both a criticismand a compliment. I'm not saying we shouldn't have people in ï¬?nance and law. I'm just saying thatthis might be -- maybe we have too many smart people in those areas. So...Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringManufacturing is fun.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes, manufacturing is great. It's a very interesting problem to solve. And obviously, you can't havestuff unless someone makes it. That's how we kick this up. Yes.Martin Viecha - Tesla, Inc. - Senior Director for IROkay. Thank you very much. And let's go to the last investor question. Does Tesla plan to offermore services beyond FSD or high-speed connectivity as part of its subscription bundle goingforward? What areas, in particular, present an opportunity?Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. We don't have a lot of ideas on this, to be frank. Really, full self-driving is the main thing.Things are obviously headed towards a fully autonomous electric vehicle future. And I think Teslais well positioned and, frankly, is the leader objectively in both of those arenas, electriï¬?cation andautonomy.So it's always tempting to try to ï¬?nd analogies, but -- with other companies or whatever, but reallythe value of fully electric autonomous ï¬?eet is generally gigantic, boggles the mind really. So thatwill be one of the most valuable things that is ever done in the history of civilization.Martin Viecha - Tesla, Inc.","Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorWe are exponentially growing. I think especially in the U.S., like this has just not been an area where all that many smart peoplehave gone into. I really encourage more people to get involved in manufacturing. We don't have a lot of ideas on this, to be frank. Really, full self-driving is the main thing.Things are obviously headed towards a fully autonomous electric vehicle future. And I think Teslais well positioned and, frankly, is the leader objectively in both of those arenas, electriï¬?cation andautonomy. That's how we kick this up.",0.10581602901220300,0.33629006147384600,0.5578939318656920,Automotive
2021-07-26,"- Senior Director for IRThank you very much. And now let's go back to analyst Q&A, please.","Thank you very much. And now let's go back to analyst Q&A, please. - Senior Director for IR. Back to the page you came from for the questions and answers. Back into the Q&C area. Back on the line for the next question and answer session. Back onto the page for the second half of the call. Back in the room for the third and final question and comment. Back from the back to the front. Back up to the table for the fourth and fifth questions and comments. Back at the front of the room.",0.008502432145178320,0.24157898128032700,0.7499185800552370,Automotive
2021-07-26,"Instructions)Our ï¬?rst question comes from Colin Rusch with Oppenheimer.Colin William Rusch - Oppenheimer & Co. Inc., Research Division - MD & Senior AnalystCan you speak to the attach rates for FSD so far and what you're targeting in terms of thesubscription levels?Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. It's not worth commenting on right now. It's not meaningful. We really need full self-driving, atleast the beta, to be widely available, so anyone who wants it can get it. Otherwise, it'd be pointlessto read anything into where things are right now. So, yes.Colin William Rusch - Oppenheimer & Co. Inc., Research Division - MD & Senior AnalystOkay. And then just the follow-up there is about the cadence of the regulatory environment keepingup with the technology. Are you seeing meaningful evolution in terms of the regulators reallyunderstanding the technology and beginning to set some standards here sometime in the near term?Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorAt least in the U.S., we don't see regulation as a fundamental limiter. We've got -- we're obviouslygoing to make the work and then demonstrate that the reliability is signiï¬?cantly in excess of theaverage human driver for it to be allowed -- for people to be able to use it without paying attentionto the road.But I think we have a massive ï¬?eet, so it will be, I think, straightforward to make the argument onstatistical grounds just based on the number of interventions or especially interventions that wouldresult in a crash. At scale, we think we'll have [billions] of miles of travel to be able to show that itis the safety of the car with autopilot on is 100% or 200% or more safer than the average humandriver. At that point, I think it would be unconscionable to -- not to allow autopilot because the carjust comes way less safe.It will be sort of like if you take the elevator analogy. Back in the day, you used to have elevatoroperators with like a big sort of switch that operates the elevator and moves between ï¬?oors. Butthey get tired or maybe drunk or something or distracted, and every time and again, somebodywould be kind of sheared in half between ï¬?oors. That's kind of the situation we have with cars.Autonomy will become so safe that it will be unsafe to manually operate the car, relativelyspeaking.And today, obviously, we just get in an elevator.","Elon R. Musk: We really need full self-driving, atleast the beta, to be widely available, so anyone who wants it can get it. At scale, we think we'll have [billions] of miles of travel to be able to show that itis the safety of the car with autopilot on is 100% or 200% or more safer than the average humandriver. At that point, I think it would be unconscionable to -- not to allow autopilot because the carjust comes way less safe than a human driver. The company is working with Google to develop a self-drive version of the Model 3, which will be called the Model Y. The car is expected to go on sale in the U.S. later this year or early next year. It's expected to cost $35,000 to $50,000.",0.4718666672706600,0.4022856056690220,0.12584780156612400,Automotive
2021-07-26,"We press the button for which ï¬?oor we want, and itjust takes us there safely. And it would be quite alarming if elevators were operated by a personwith a giant switch. That's how we'll be with cars.","It would be quite alarming if elevators were operated by a personwith a giant switch. That's how we'll be with cars. We press the button for which ï¬?oor we want, and it takes us there safely. And it would be very alarming if a person operated the elevators by a large switch. It would be like a person operating a car with a giant steering wheel. It's a bit like that, but with elevators, it's a whole lot more dangerous. It could be a lot of people's lives in the future.",0.7131820321083070,0.22585134208202400,0.060966700315475500,Automotive
2021-07-26,"Next question comes from Rod Lache with Wolfe Research.Rod Avraham Lache - Wolfe Research, LLC - MD & Senior AnalystYour cost of goods sold per vehicle is already down to the mid-$37,000 range in the quarter. It'sdown $5,000 year-over-year despite some of the inefï¬?ciencies that you talked about. And I knowthat a lot is going to change from here just given how mix is going to evolve. But if you'resuccessful on the structural pack and front and rear castings and the launch of the 4680 cell, can youjust maybe give us a sense of what a successful outcome would look like maybe a year from now?Obviously, a lot has to go right. But just any kind of broad framework for us to think about?Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. It's really difï¬?cult for us to -- to make speciï¬?c predictions, it's very difï¬?cult. I think we feelconï¬?dent of, let's say, at least a 50% growth year-over-year next year and maybe it's 100%, butthat's -- you need a lot of crystal balls to ï¬?gure out exactly what it's going to be. And we're just -- itis literally impossible to make a speciï¬?c prediction. But at least 50%, maybe 100%, something likethat.Rod Avraham Lache - Wolfe Research, LLC - MD & Senior AnalystOkay. And maybe just separately from this, can you just clarify what the status is of some of theadvances in battery manufacturing, things like dry cathode mixing that you talked about on BatteryDay? What's the time line? How are those evolving?Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringYes. We commented on it today already actually. But in the facility at Kato, over 90% of the -- likeprocesses have demonstrated rate there, but we are limited by the unlucky few that have not, andthat's what we're working on. One of them that Elon mentioned was running the full-scale cathodecalendar. We're working through some improvements that we need to make to that equipment and tothe actual raw material itself to not have those limitations. But again, it's an engineering problem.It's not a question of if. It's a question of when.On the mixing side, we haven't actually really had any challenges speciï¬?c to your question.Fundamentally, we're still happy with the dry process direction in terms of the factory footprint,complexity, utility consumption, space and overall complexity simpliï¬?cation. And I mean -- and thecosts associated with everything that I just mentioned.Elon R.","The cost of goods sold per vehicle is already down to the mid-$37,000 range in the quarter. It'sdown $5,000 year-over-year despite some of the inefï¬?ciencies that you talked about. If you'resuccessful on the structural pack and front and rear castings and the launch of the 4680 cell, can youjust maybe give us a sense of what a successful outcome would look like maybe a year from now?Obviously, a lot has to go right. But just any kind of broad framework for us to think about?Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. We're just -- itis literally impossible to make a speci ï¬?c prediction. But at least 50%, maybe 100%, something likethat.Rod Avraham Lache - Wolfe Research, LLC - MD & Senior AnalystOkay. And maybe just separately from this, canyou just clarify what the status is of some of those advances in battery manufacturing, things like dry cathode mixing? What's the time line? How are those evolving?Andrew D. Baglino -- SVP of Powertrain & Energy Engineering - We commented on it today already.",0.3004874587059020,0.5975425839424130,0.10197000950574900,Automotive
2021-07-26,"Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. And don't want to overemphasize dry cathode, I mean, it is -- I don't know, maybe it's like 10%or 15% of the cost improvement or something like that. I don't know, 20% maybe of wet...Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringYes, 10%, closer to 10%.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. So it's like -- just like people don't think like this is like the messiah or something. Wet versusdry reduces -- to dry is like 10% less cost than wet. So it's not -- now 10%, still nothing to sneeze at,especially if you're making hundreds of gigawatt hours a year, but it's not the messiah basically.Yes.Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringYes.","Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. Wet versusdry reduces -- to dry is like 10% less cost than wet. So it's not -- now 10%, still nothing to sneeze at,especially if you're making hundreds of gigawatt hours a year. Andrew D. Baglino - Tesla,. SVP of Powertrain & Energy EngineeringYes, 10%, closer to 10%. Elon Musk: Dry cathode is not the messiah basically. Yes, I mean, it's like -- just like people don't think like this is like the mess Messiah or something. Yes. Elon: dry cathode, I don't know, maybe 10%or 15% of the cost improvement or something like that.",0.5444421768188480,0.3746807873249050,0.08087696135044100,Energy Generation and Storage
2021-07-26,"Next question comes from Pierre Ferragu with New Street Research.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology InfrastructureI have another question actually on batteries but on a slightly different angle. I was wondering howyou're looking at your sourcing strategy for the 4680. You've talked a lot about all the work you'redoing to develop your in-house production. But what about asking other battery manufacturers todo 4680 cells with their own technology, maybe less innovation than what you guys are lining upinternally? And I was wondering if the ï¬?rst 4680 cells that we'll see on the road will deï¬?nitely comefrom Tesla's own manufacturing lines or whether they could be coming actually from outsidesuppliers as well. And I have a quick follow-up.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. We are, in fact, working with our existing suppliers to produce 4680 format cells. And this isjust a guess right now, but I see us sort of like consolidating around 4680 nickel-based structuralpack and for long-range vehicles. And then not necessarily a 4680 format but some other format foriron-based cells. And so we -- right now, we kind of have the Baskin-Robbins of batteries situationwith us. We have so many formats and so many chemistries that it's like we've got like 36 ï¬?avors ofbattery this way.This is just -- this results in an engineering drag coefï¬?cient where each variant of cell chemistry andformat requires a certain amount of engineering to maintain it and troubleshoot, and this inhibits ourforward progress. So it is going to be important to consolidate to just maybe ideally 2 form factors,maybe 3 but ideally 2 and then just 1 nickel chemistry and 1 iron chemistry and -- so we don't haveto troubleshoot so many different variants.Andrew D. Baglino - Tesla, Inc. - SVP of Powertrain & Energy EngineeringYes. And towards that end, we are engaging with the suppliers that we've had good partnershipswith on 4680 designs to enable that simpliï¬?cation, and so far, so good. They're working on --they're bringing their core competencies to bear on that. We're not mandating like what's going oninside, but it's been a good collaboration.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. And we do expect to see signiï¬?cant increases in supply from our existing suppliers in additionto the cells that Tesla's making. So it's both. Sometimes I get questions from our cell suppliers oflike are we just going to make all the cells ourselves and we're like no.","Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. We are, in fact, working with our existing suppliers to produce 4680 format cells. And this isjust a guess right now, but I see us sort of like consolidating around 4680 nickel-based structuralpack and for long-range vehicles. And then maybe ideally 2 form factors,maybe 3 but ideally 2 and then just 1 nickel chemistry and 1 iron chemistry and so we don't have to troubleshoot so many different variants. So it is going to be important to consolidate. And we do expect to see signiï¬?cant increases in supply from our existing. suppliers in additionto the cells that Tesla's making.",0.11101382970809900,0.6039952635765080,0.28499093651771500,Energy Generation and Storage
2021-07-26,"Please make as many as youpossibly can and supply them to us. We have a signiï¬?cant unmet demand in stationary storage.Megapack is basically sold out until the end of next year, I believe. We have a massive backlog inPowerwall demand. The demand of Powerwall versus production is an insane mismatch. Now partof that problem is also the semiconductor issue. So we use a lot of the same chips in the Powerwallas you do in a car. So it's like which one do you want to make? Cars or Powerwalls? So we need tomake cars, so therefore, Powerwall production has been reduced.But as that semiconductor shortage is alleviated, then we can massively ramp up Powerwallproduction. I think we have a chance of hitting an annualized rate of 1 million units of Powerwallnext year maybe towards -- on the order of 20,000 a week but again, dependent on cell supply andsemiconductors.But in terms of demand, I think there's probably demand for in excess of 1 million Powerwalls peryear and actually -- and just a vast amount of Megapacks for utilities. As the world transitions to asustainable energy production, solar and wind are intermittent and, by their nature, really needbattery packs in order to provide a steady ï¬?ow of electricity. And when you look at all of theutilities in the world, this is a vast amount of batteries that are needed. That's why long term, wereally think sort of, combined, Tesla and suppliers need to produce at least 1,000 gigawatt hours ayear and maybe 2,000 gigawatt hours a year.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology InfrastructureOkay. Great. And I have a quick question. I know, Elon, you don't think it's meaningful today, butI'd be curious to know if you have any stats about when you announced the new pricing on the FSDmoving from $10,000 from -- to $199 with the lock-in. I'd be curious to understand how it affectedbehavior and if you saw like a massive uptake in the service. And I'm not thinking about peoplelooking at it as an FSD but more to try the most advanced version of autopilot and to try it. So inthe ï¬?rst days, you've announced the pricing. Have you seen like a very signiï¬?cant spike in the takerate? And can you give us a sense of how big it was?Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorOkay.","Megapack is basically sold out until the end of next year, I believe. We have a massive backlog inPowerwall demand. The demand of Powerwall versus production is an insane mismatch. I think we have a chance of hitting an annualized rate of 1 million units of Powerwalls next year maybe towards -- on the order of 20,000 a week. But again, dependent on cell supply andsemiconductors. That's why long term, combined, Tesla and suppliers need to produce at least 1,000 gigawatt hours ayear and maybe 2,000 gigs a year.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology Infrastructure.",0.7713339328765870,0.17943841218948400,0.04922764375805860,Automotive
2021-07-26,"So you're asking like is the FSD take rate too expensive and that's why we're doingsubscription? Or I'm not sure if I understand your question correctly.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology InfrastructureNo, my question is from the time you announced like the subscription at the $199 per month, howmuch did like the take rate increase, like the percentage of people who basically took thesubscription as they bought a new car versus how it was when they had to pay $10,000 upfront.Zachary J. Kirkhorn - Tesla, Inc. - Master of Coin & CFOYes. This is Zach here. I mean I think we're still early in understanding how FSD subscription willunfold, but a couple of data points here. So we took a look at our backlog to see, of customers inour backlog who have ordered FSD, did they cancel presumably to go to subscription after theytake delivery. And the level of cancellations there was we're not seeing cannibalization there. It'spossible that, that changes, but that was also part of our pricing strategy at $99 and $199.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorYes. I mean we -- I think like any given price is going to be wrong, so we'll just adjust it over timeas we see the value proposition makes sense to people. So we're just really -- I'm not thinking aboutthis a lot right now. We need to make full self-driving work in order for it to be a compelling valueproposition. Otherwise, people are kind of betting on the future.I mean, like right now, is it -- does it make sense for somebody to do FSD subscription? I think it'sdebatable. But once we have full self-driving widely deployed, then the value proposition will beclear. And at that point, I think basically everyone will use it or be rare -- a rare individual whodoesn't.Martin Viecha - Tesla, Inc. - Senior Director for IROkay. Thank you very much for your help, and I think that's all the time we have for today. Thanksfor all your questions, and we'll speak to you again in 3 months' time. Have a good day, everyone.Elon R. Musk - Tesla, Inc. - Technoking of Tesla, CEO & DirectorAll right. Thank you.","Zachary J. Kirkhorn - Tesla, Inc. - Master of Coin & CFOYes. I mean I think we're still early in understanding how FSD subscription willunfold, but a couple of data points here. We took a look at our backlog to see, of customers inour backlog who have ordered FSD, did they cancel presumably to go to subscription after theytake delivery. And the level of cancellations there was we're not seeing cannibalization there. It'spossible that, that changes, but that was also part of our pricing strategy at $99 and $199. But once we have full self-driving widely deployed, then the value proposition will beclear. And at that point, I think basically everyone will use it or be rare -- a rare individual whodoesn't.Pierre C. Ferragu - New Street Research LLP - Global Team Head of Technology InfrastructureNo, my question is from the time you announced like the subscription at the $199 per month, howmuch did like the take rate increase?",0.3519585430622100,0.521880567073822,0.1261608749628070,Automotive
2021-10-20,", Senior Director of Investor Relations, and I'm joined today by our CFO, ZacharyKirkhorn, and our Senior VP, Drew Baglino, as well as other executives. Our Q3 results wereannounced at about 3:00 p.m. Central Time in the update deck we published at the same link as thiswebcast.During this call, we will discuss our business outlook and make forward-looking statements. Thesecomments are based on our predictions and expectations as of today. Actual events or results coulddiffer materially due to a number of risks and uncertainties, including those mentioned in our mostrecent ï¬?lings with the SEC. (Operator Instructions)But before we jump into the Q&A, Zach has some opening remarks. Zach?Zachary J. Kirkhorn - Tesla, Inc. - Master of Coin & CFOYes. Thanks, Martin. We're continuing to make great progress as a company, setting new records oneach of the most important ï¬?nancial metrics for Q3. Overall, we delivered just over 240,000 cars,20% higher than last quarter and 70% higher than the same quarter last year. We were also able toachieve an annualized production run rate of over 1 million cars towards the end of the quarter.The increase in production rate has primarily been driven by further ramping of the Model Y at ourShanghai factory. Additionally, we have made great progress increasing production volumes ofModel S and have recently started the ramp and deliveries of Model X. It will take a bit more timeto get this program back to prior volumes, but based on demand, we are targeting to exceedhistorical production levels. We have also completed the transition of our Shanghai factory as ourmain export hub. This has enabled us to supply more vehicles to the North America market and tointroduce Model Y to Europe.Due to part shortages and logistics variability, we have not been able to run our factories at fullcapacity. It's important to note that while we have roughly doubled deliveries year-to-date, this hasbeen exceptionally difï¬?cult to achieve. I want to thank our supply chain team for their incrediblework and our production teams for showing impressive ï¬?exibility as we make adjustments real-time. This team's expertise in the chip industry across all tiers has made a huge difference whenmanaging through these challenges. Additionally, we never reduced our production forecast withour suppliers as we're adding capacity as quickly as possible. I also want to thank our suppliers fortheir dedication and partnership to Tesla.Despite these increases in production and generally higher prices, our backlogs are continuing togrow and average customer wait times are extending.","Our Q3 results wereannounced at about 3:00 p.m. Central Time in the update deck we published at the same link as this webcast. During this call, we will discuss our business outlook and make forward-looking statements. Actual events or results coulddiffer materially due to a number of risks and uncertainties, including those mentioned in our mostrecent ï¬?lings with the SEC. (Operator Instructions)But before we jump into the Q&A, Zach has some opening remarks. Zach?Zachary J. Kirkhorn - Tesla, Inc. - Master of Coin & CFOYes. We're continuing to make great progress as a company, setting new records oneach of the most important financial metrics for Q3. Overall, we delivered just over 240,000 cars,20% higher than last quarter and 70%higher than the same quarter last year. We were also able toachieve an annualized production run rate of over 1 million cars towards the end of the quarter.",0.028195058926940000,0.2275579571723940,0.7442469596862790,Energy Generation and Storage
2021-10-20,"The only practical way to address this in theimmediate term is to do everything we can to build more cars on our existing production lines,which is where we are focused. Similar dynamics are also playing out on our storage business as we are working to expandPowerwall and Megapack production as quickly as parts and cells allow us to do so. Additionally,we have made good progress on the in-house battery manufacturing program, and we're excited tohave expanded the full self-driving beta program to more customers.Financially, our auto gross margins reached 30.5% on a GAAP basis and just under 29% excludingregulatory credits, which is our strongest yet. This beneï¬?t primarily comes from higher volumesparticularly out of the Shanghai factory, increased mix of the Model Y as we -- and we have madegood progress increasing Model S volumes. The Model S has now returned to positive grossmargin, and we expect this to increase with higher production and the ramp of Model X.As was the case in Q2, there was some net beneï¬?t from pricing actions. However, this remainssmall in the context of other contributors. Please keep in mind that given backlog, it will take timefor the impact of recent changes to ï¬?ow through our ï¬?nancials. Note that we are also not yetrecognizing additional revenue from the FSD beta program. Supply chain challenges, includingexpedites, continue to provide cost headwinds as was also the case with FX this quarter. While weare seeing an impact from the rise in commodity and labor costs, we have also been adjustingpricing, which should help to compensate.Overall, as I mentioned in our last call, our P&L continues to beneï¬?t from the marginal proï¬?tabilityof each incremental unit with higher ï¬?xed cost absorption. As a result of the great progress onmargins, volume and appropriate management of overhead costs, we were able to achieve anoperating margin of just under 15%, exceeding the long-term guidance we've laid out previously.On cash, we generated record operating cash ï¬?ows of $3.1 billion and continue to invest heavily inthe build-out of manufacturing, supercharging and service capacity. We also continue to retire high-interest-rate debt, including the early settlement of our 2025 senior notes of $1.8 billion during thequarter.As we look forward, we are clearly quite a bit ahead of the pacing required to achieve our targetannual growth rate of 50% this year. Q4 production will depend heavily on availability of parts, butwe are driving for continued growth. We are also nearing assembly of our ï¬?rst production cars inAustin and Berlin.","Financially, our auto gross margins reached 30.5% on a GAAP basis and just under 29% excludingregulatory credits, which is our strongest yet. Supply chain challenges, includingexpedites, continue to provide cost headwinds as was also the case with FX this quarter. As a result of the great progress onmargins, volume and appropriate management of overhead costs, we were able to achieve anoperating margin of just under 15%, exceeding the long-term guidance we've laid out previously. On cash, we generated record operating cash ï¬?ows of $3.1 billion and continue to invest heavily inthe build-out of manufacturing, supercharging and service capacity. We also continue to retire high-interest-rate debt, including the early settlement of our 2025 senior notes of $1.8 billion during thequarter.",0.18839041888713800,0.47096773982048000,0.3406418263912200,Automotive
2021-10-20,"It's important to stress, while the ï¬?rst production car is an important milestone,the hardest work lies ahead in the ramp. Please keep in mind that we are pushing the boundaries onnew product and manufacturing technologies at these factories, which makes it difï¬?cult to predictthe exact pace of the ramp. These factories will also partially weigh on our margins as we worktowards volume production.Overall, I'm very proud of what the team has accomplished and I'm excited for our next phase ofgrowth into Q4 and into 2022. The team has done a tremendous job improving our ï¬?nancial healthin a short period of time while also continuing to improve our precision and pace of execution.Thank you.","It's important to stress, while the ï¬?rst production car is an important milestone,the hardest work lies ahead in the ramp. Please keep in mind that we are pushing the boundaries onnew product and manufacturing technologies at these factories. These factories will also partially weigh on our margins as we worktowards volume production.Overall, I'm very proud of what the team has accomplished and I'm excited for our next phase ofgrowth into Q4 and into 2022. The team has done a tremendous job improving our financial healthin a short period of time while also continuing to improve our precision and pace of execution.Thank you. Back to Mail Online home. Back To the page you came from. Click here to read the full transcript of the Q3 conference call. The Q2 conference call will be webcast live on Thursday, September 13, at 10 a.m. ET. The full transcript will be available on Friday, September 14, at 1 p.m., and again on Saturday, September 15.",0.014004063792526700,0.06567461043596270,0.9203212857246400,Automotive
2021-10-20,And we will now take questions from institutional and retail shareholdersthat we posted on our website.Questions and Answers:,We will now take questions from institutional and retail shareholdersthat we posted on our website. Questions and Answers will be posted at the bottom of the page. Please share your questions and answers with us on our Facebook page and Twitter account. We are looking forward to hearing from you. We hope to hear from you in the coming days and weeks. Back to Mail Online home.Back to the page you came from. Back To the pageYou came from: The page you were from. The page that you were coming from: the page that we are currently using to answer questions and provide answers to questions and share your views.,0.014227872714400300,0.5677359104156490,0.41803622245788600,Automotive
