Date,Original_text,Summary
2016/2/10,"They're...Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes. The Gigafactory have 0 toxic output.Jeffrey B. StraubelChief Technology OfficerYes, it's -- so in terms of large industrial factories, it's an incredibly clean one. In terms -- there's really noemission -- no air emissions and the raw materials are largely base metals and things like that.","The Gigafactory have 0 toxic output. There's really noemission -- no air emissions and the raw materials are largely base metals and things like that. They're...Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes.Jeffrey B. StraubelChief Technology OfficerYes, it's -- so in terms of large industrial factories,. It's an incredibly clean one. In terms -- there's reallynoemission. No air emissions. And the raw Materials are largely Base metals and Things Like That.",,
2016/2/10,"Our next question comes from Adam Jonas of Morgan Stanley.Adam Michael JonasMorgan Stanley, Research DivisionTwo quick ones. First, can you confirm reports that Jim Keller, kind of a legend in the microprocessorworld, has joined the company to head hardware engineering at Tesla Autopilot? And if that's correct, doesthat signal that Tesla might be moving to design some of their own silicone?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectWell, I mean, I think it's public knowledge that Jim Keller has joined. I mean we have a lot of talentedpeople that join Tesla all the time. I mean Jim is an indicator of that, and just some will get a bit morepress than others. But it's -- I think the talent level that's joining Tesla is really incredible. It's -- withregards to the latter part of your question, we just -- no comment, yes.Adam Michael JonasMorgan Stanley, Research DivisionOkay. And then just a follow-up. On test drives, outside of company-sponsored events, kind of surprisedwe haven't seen any full comprehensive independent test drives in the major magazines. Is there anythingkind of preventing -- and I think people on the call can understand if there would be of the earlierproduced units that maybe you wouldn't want released quite yet. But is there anything preventing themagazines from gaining access to the early vehicles, the Model Xs, conducting a full road test of thevehicle? And if there is, when can we expect kind of some of the first reviews do you think?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectWell, we -- I mean, I guess we've not provided cars to the media because -- largely because we -- tothe degree that we could suppress demand for the X, we did. So we took basically every action we couldto suppress demand for the X because production wasn't -- we needed to get production up. There wasno point in amplifying demand if the production cannot meet that demand. So we did our best to reallysuppress demand or certainly not encourage demand. That will obviously change in the balance of thisyear as we get cars to stores because there have been no Model Xs at the stores, no Model Xs availablefor test drives. And -- but I mean, in the coming months, I think probably next month, you'll start seeingsuch things, some reviews in magazines and whatnot. The feedback from customers we've gotten hasbeen very Positive.","Elon R. Musk: We have a lot of talentedpeople that join Tesla all the time. Jim Keller is an indicator of that, and just some will get a bit morepress than others. The talent level that's joining Tesla is really incredible. It's -- withregards to the latter part of your question, we just -- no comment, yes.Adam Michael JonasMorgan Stanley, Research DivisionOkay. And then just a follow-up. Is there anything preventing themagazines from gaining access to the early vehicles, the Model Xs, conducting a full road test of thevehicle? And if there is, when can we expect kind of some of the first reviews do you think?",,
2016/2/10,"And you think like howon earth could that be the constraint, but it was...Jeffrey B. StraubelChief Technology OfficerOr seals.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectOr seals, yes. The seals are -- yes, the seals have been really huge bane [ph]. Essentially, the seals hadto be redesigned. And then the seals that we did have had to be worked by hand in order to sort of fitcorrectly. Yes, seals are a bane. We had a lot of issues with obviously secondary seat. We've now in-sourced that capability. Yes, we really don't see any fundamental issues.Emmanuel RosnerCLSA Limited, Research DivisionOkay. So it sounds like it's basically mostly behind you. So as we move forward into the year, so you'retalking about this Model X production rate of 1,000 vehicles a week in Q2, is that an exit rate? Or is thatan average for Q2? And can you just more generally give us how you see the overall mix for the year of Sversus X play out in terms of deliveries?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectI mean some of the stuff is there. You have as good a crystal ball as we do. But the -- let's see, the --1,000 a week would probably be a peak production week in Q2. So like average, I don't know what theaverage is going to be exactly, but maybe 700 or 800, something like that. So that's good for that. I thinkwe feel confident of hitting 1,000 a week certainly towards the mid to end of Q2. And then for the exactmix, I mean, I think we need to see how customers react when both cars are in the showrooms, and thenwe'll adjust accordingly. But we expect the combined delivery number average over the year of 1,600 to1,800 per week.","Elon R. Musk: seals are a bane. We had a lot of issues with obviously secondary seat. We've now in-sourced that capability. Yes, we really don't see any fundamental issues. I thinkwe feel confident of hitting 1,000 a week certainly towards the mid to end of Q2. And then for the exactmix, I mean, I think we need to see how customers react when both cars are in the showrooms, and thenwe'll adjust accordingly. But we expect the combined delivery number average over the year of 1,600 to1,800 per week.Emmanuel RosnerCLSA Limited, Research DivisionOkay. So it sounds like it's basically mostly behind you. So as we move forward into the year, so you'retalking about this Model X production rate of1,000 vehicles a week in Q2, is that an exit rate? Or is thatan average for Q2? And can you just more generally give us how you see the overall mix for theyear of Sversus",,
2016/2/10,"Our next question comes from the line of Colin Langan of UBS.Colin LanganUBS Investment Bank, Research DivisionCan you just kind of walk through what are the key short-term drivers? Because you're still -- of cash, I'msorry -- kind of still burning $200 million this quarter. Is it just really all volume to get back to get cashflow Positive by Q2? You also touched on CapEx. Do you have it -- you're saying it's going to be flat todown, but there's -- it seems like there's an awful lot of work going on in the company. I mean, how doyou keep CapEx down as you have all these growth plans?Jason S. WheelerFormer Chief Financial OfficerYes, sure. So the key drivers on cash flow Positive. So as I said in my earlier comments, it's a great stepin that operations, the business is selling cars and energy products is now producing enough cash for us tostart to pay for our investments. And if you look at the Q4 dynamics, that cash flow from core operations,as we're calling it, produced 40% to 45% of the cash that we needed for the CapEx in the quarter. Sothat is certainly a big piece of it, too. Another piece of it, as I mentioned, is just going to be operatingleverage. We need to be very diligent about how we grow operating costs, certainly. And then the otherbig element to it is certainly continuing to drive cost downs on the vehicles, and there's lots of ways to dothat. We're getting better at our manufacturing processes. We're reducing scrap. We're reducing excessand obsolescence. As we talk about in the letter, the car continues to be more and more reliable. So thatreduces our warranty, and that actually has a cash impact when the cars show up less at the servicecenters.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes. In fact, can I -- I'd just like to reemphasize that. We are seeing dramatic improvements in reliabilityand reductions in servicing needs. This is important. Sorry, go on.Jason S. WheelerFormer Chief Financial OfficerYes, yes. No, absolutely. And then the other piece, you talked about CapEx and how can it be down. Well,we made a bulk of the investments that we need for Model X in 2015. So in '16, we're going to continue toinvest, but we'll really, towards the back half of the year, start to see some initial investment in Model 3.We'll continue to invest in the Gigafactory to get to where we want to be with production there.","Elon R. Musk: We are seeing dramatic improvements in reliabilityand reductions in servicing needs. And then the other piece, you talked about CapEx and how can it be down. Well,we made a bulk of the investments that we need for Model X in 2015. So in '16, we're going to continue toinvest, but we'll really, towards the back half of the year, start to see some initial investment in Model 3. We'll continue to invest in the Gigafactory to get to where we want to be with production there. The car continues to be more and more reliable. So thatreduces our warranty, and that actually has a cash impact when the cars show up less at the servicecenters. We need to be very diligent about how we grow operating costs, certainly. We're getting better at our manufacturing processes, and there's lots of ways to dothat. Sothat is certainly a big piece of it, too.",,
2016/2/10,"And thenwe'll continue to expand the service center, the retail locations and the Supercharger network as well. Butthere's a lot of the big pieces that we needed to spend in CapEx to get to where we are today were spentin the past, yes.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes. And I think it's just important to bear in mind that the overall market for SUVs and sedans is roughlythe same. So there are -- globally, it's split almost 50-50. And so the X is kind of like half of our volume.And so if you set a company up to produce X and -- let me use -- not use the variable X. If you set acompany up to produce a certain amount of revenue and then it produces maybe just over half thatamount of revenue but has the cost base associated with it, but then obviously, the -- things will not bepretty from a cash flow and profitability standpoint. Necessarily, this is going to be true. But then as the Xproduction rises, then that changes, then we achieve the target revenue with the reasonable cost bases,and the whole picture changes dramatically for profitability and cash flow.Jason S. WheelerFormer Chief Financial OfficerAbsolutely. And the only other last thing I would add, too, is we've had a significant run-up investmentover the last couple of years. Now it's time to absorb that and look for just greater capital efficiency.Colin LanganUBS Investment Bank, Research DivisionGot it. And just one final question. Sorry, just one final question. Can you just remind us if we're -- areyou still on track for storage of 400 million to 500 million this year and 2 to 5 next year? Or is that ontrack?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectI mean, J.B., do you want comment on that? I mean, it's -- I mean, one thing I can say with respect toenergy, like we do see this being a very enormous market. But we're -- it's an exponential growth market.So exactly where the calendar falls on the S-curve exponential makes quite a big difference on revenue.So it will be heavily weighted to the fourth quarter. J.B., do you want to add anything?Jeffrey B. StraubelChief Technology OfficerYes, that's exactly right. I mean, it's not a linear extrapolation throughout this year at all. So I thinkwe're being fairly cautious in trying to make sure that we don't overpromise here and understand what'sgoing to happen in Q4.","Elon R. Musk: The overall market for SUVs and sedans is roughlythe same. So there are -- globally, it's split almost 50-50. And so the X is kind of like half of our volume. And thenwe'll continue to expand the service center, the retail locations and the Supercharger network as well. Butthere's a lot of the big pieces that we needed to spend in CapEx to get to where we are today were spentin the past, yes.Jason S. Wheeler:Absolutely. And the only other last thing I would add, too, is we've had a significant run-up investmentover the last couple of years. Now it's time to absorb that and look for just greater capital efficiency.Colin LanganUBS Investment Bank, Research DivisionGot it. And just one final question. Can you just remind us if we're -- areyou still on track for storage of 400 million to 500 million this year and 2 to 5 next",,
2016/2/10,"It's a little bit tricky to know how that will grow. Production is on track. We feelreally good about that. Production started off as planned in the Gigafactory in Q4. Deliveries are on track,and we're starting shipments of Powerwalls and Powerpacks worldwide. And we're growing out the salesoperations, and the sales teams are on their work. So from an execution point of view, I think we feelreally good with where we're at. It's just it's early days to predict how exactly that exponential growth isgoing to really integrate.","Production started off as planned in the Gigafactory in Q4. Deliveries are on track,and we're starting shipments of Powerwalls and Powerpacks worldwide. So from an execution point of view, I think we feelreally good with where we're at. It's just it's early days to predict how exactly that exponential growth isgoing to really integrate. We feelreallyGood about that. We're growing out the salesoperations, and the sales teams are on their work. And we're going to continue to invest in the business and the team.",,
2016/2/10,"Our next question comes from the line of Patrick Archambault of Goldman Sachs.Patrick Kenehan ArchambaultGoldman Sachs Group Inc., Research DivisionI wanted to build just on Emmanuel's question. Can you just tell us, what is the current run rate of Xproduction, where we stand today towards the middle of February? And can we talk a little bit about howyou get to that ramp? I mean, it sounds like 1,000 is the target that would obviously mathematically getyou to think about half your production. So that's pretty much full ramp, but it seems like that's a prettybig distance from where you are now. And maybe we can walk through the pieces that gets you there interms of training employees, getting the supply base in order, getting some of the quality issues resolved.That would be my first question.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectI mean, I don't think we want to comment with that level of granularity but -- because unless peopleactually understand how production works, they will reach incorrect conclusions. I mean, we want to stickto what our projections are and leave it at that.Patrick Kenehan ArchambaultGoldman Sachs Group Inc., Research DivisionOkay. I guess just in terms of another ramp-oriented question, if I may. It does seem that given theforecast that you have for, I think, 16,000 deliveries this year, getting to...Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectThis quarter.Patrick Kenehan ArchambaultGoldman Sachs Group Inc., Research DivisionAssuming 80 -- for this quarter, excuse me, getting to 80,000 to 90,000 would imply a run rate that'sabout 40% higher than where you are in Q1. But you also made a comment that inventories may -- thata lot of that is going to be international and there may be some in-process inventory being built out toservice that. So maybe we can talk a little bit about that ramp.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes, the international stuff is mostly Q2. So that's really when the international ramp starts. There's stillinventory in process for, of course, North America because it takes longer to get a car to the East Coast,particularly for like a blizzard or something. But -- so that's, to me, a factor in finished goods. But finishedgoods necessarily ramps as we fill the pipeline for overseas sales, which is next quarter.","Our next question comes from the line of Patrick Archambault of Goldman Sachs. Patrick, can you just tell us, what is the current run rate of Xproduction, where we stand today towards the middle of February? And can we talk a little bit about howyou get to that ramp? I mean, it sounds like 1,000 is the target that would obviously mathematically getyou to think about half your production. So that's pretty much full ramp, but it seems like that's a prettybig distance from where you are now. And maybe we can walk through the pieces that gets you there interms of training employees, getting the supply base in order, getting some of the quality issues resolved. Elon, I don't think we want to comment with that level of granularity but -- because unless peopleactually understand how production works, they will reach incorrect conclusions.",,
2016/2/10,"That was the primary reason for Nevada over other options. And that -- I believe thatthis decision is bearing fruit because we are seeing it move at a very good pace.Daniel GalvesCrdit Suisse AG, Research DivisionWelcome, Jason. Sorry.Jason S. WheelerFormer Chief Financial OfficerAll of those incentives are also performance-based.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes, exactly.Jason S. WheelerFormer Chief Financial OfficerWe don't receive them unless we execute along the path toward the milestones.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectRight, and even some of those we do receive have clawback provision.Jason S. WheelerFormer Chief Financial OfficerExactly.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectI mean, essentially, like I wrote a blog about this, there is no way for Nevada to lose. The way that Nevadaset up the incentive structure is it is a no-lose proposition for them. So they did an awesome job on behalfof the state. I mean you can read the blog that I wrote called The House Always Wins, which is true, andso -- anyway, it's really annoying to see this stuff misrepresented in the press.","Elon R. Musk: There is no way for Nevada to lose. The way that Nevadaset up the incentive structure is it is a no-lose proposition for them. So they did an awesome job on behalf of the state. That was the primary reason for Nevada over other options. And that -- I believe thatthis decision is bearing fruit because we are seeing it move at a very good pace. The House Always Wins, which is true, andso -- anyway, it's really annoying to see this stuff misrepresented in the press. I mean, essentially, like I wrote a blog about this, there is no ways for Nevadato lose. And so they did a great job on their behalf. And I'm very proud of them.",,
2016/2/10,"MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectI guess I -- I mean, our view of planned -- we don't plan to obsolete things. We just relentlessly makethings better. So for example, for the S, there's an average of 20 improvements per week. Most of theseare little tiny nuance things that most people wouldn't notice, but it is a continuous improvement process.That's why I say when people say, well, when should they buy Model S, like what model year, it's likewe don't really have model years. We keep improving the car. If you want to wait until the car stopsimproving, you'll be waiting forever.John Joseph MurphyBofA Merrill Lynch, Research DivisionOkay. And then just one follow-up just on the cash flow for 2016. Obviously, a lot of progress has beenmade more recently. As we think about the Positive net cash flow and the increase in the cash balance ona year-over-year basis, will that include -- I'm just trying to be clear -- the potential draw on the ABL overtime as that's needed to run the business? Or does that net cash increase not include whatever draw thathappens on the ABL in 2016?Jason S. WheelerFormer Chief Financial OfficerThat includes the draw on the ABL to finance finished goods.","Musk: Our view of planned -- we don't plan to obsolete things. We just relentlessly makethings better. For example, for the S, there's an average of 20 improvements per week. Most of theseare little tiny nuance things that most people wouldn't notice. That's why I say when people say, well, when should they buy Model S, like what model year, it's likewe don't really have model years. We keep improving the car. If you want to wait until the car stopsimproving, you'll be waiting forever.John Joseph MurphyBofA Merrill Lynch, Research Division.",,
2016/2/10,"Our next question comes from Jamie Albertine of Stifel.James Joseph AlbertineStifel, Nicolaus & Company, Incorporated, Research DivisionOn the Model 3, if I may, just I think a lot of folks are trying to do work as it relates on the margintrajectory over time. And it's clearly going to be volume dependent and sort of timing around the launch.But I was wondering if you could help us understand. Just given that it's 1/3 of the transaction price ofroughly your initial Model X deliveries, what are some of the efficiencies you're hoping that you can sortof draw upon maybe beyond just sort of the battery reduction -- battery cost reductions? What are youleveraging in the Model 3 from investments you've already made and sort of the knowledge you havearound sort of initial launch costs and the higher-price vehicles at this point?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes, I think the way to think of the cost difference is really that the Model 3, being a sedan, is about 20%lighter than -- and actually quite a bit less complex to manufacture than the Model S. The Model S wasreally the first car we ever made ourselves. So it was -- we were designing to make it work as opposedto designing it from ease of manufacturing, whereas the 3 is really designed for ease of manufacturing.And then we expect, through economies of scale and just general design improvements, to get another30% improvement. So that's where the 50% improvement comes relative to the S. So sort of 35k versus70k of 3 versus S is the way to think about the difference. And our default plan, as we've done in the past,is that the initial sales are relatively highly optioned versions of the car because, obviously, we've got topay back the investment of all the tooling and everything. So that sort of makes sense to have the higher-optioned versions first. So that's what we did with the S and obviously, again with the X. While it was sortof unfortunate that -- of the way the X pricing got reported that they reported the sort of fully optionedsignature series as though it was the base price volume number in some publications. So this was justa misunderstanding of how things work. I mean, it's -- and I think it's also normal procedures in manyother industries like for -- if Intel comes out with a new CPU or faster CPU or NVIDIA comes out with anew graphics card, the -- in the beginning, it's a lot more expensive.","The Model 3, being a sedan, is about 20%lighter than -- and actually quite a bit less complex to manufacture than the Model S. The Model S wasreally the first car we ever made ourselves. So it was -- we were designing to make it work as opposedto designing it from ease of manufacturing. And then we expect, through economies of scale and just general design improvements, to get another30% improvement. So that's where the 50% improvement comes relative to the S. So sort of 35k versus70k of 3 versus S is the way to think about the difference. And our default plan, as we've done in the past,is that the initial sales are relatively highly optioned versions of the car.",,
2016/2/10,"Our next question comes from Ryan Brinkman of JP Morgan.Ryan J. BrinkmanJP Morgan Chase & Co, Research DivisionA question for Jason probably. Other automakers sometimes talk about what they call minimum cash,the amount of cash that they need to end the quarter with in order to fund intraquarter working capitalswings, even in the event total change in working capital during the quarter were negligible. I'm curiouswhat you think your minimum cash needs are. And is that something you can share with the investmentcommunity? And then just more broadly, what total amount of cash or gross liquidity do you prefer to runthe business with?Jason S. WheelerFormer Chief Financial OfficerYes, sure. I mean we don't go over the workings of how we do those calculations internally, but $1billion is a nice comfort level. And you see we're starting to make the moves on the ABL, and it's to giveourselves more flexibility there. And then just reiterate a comment I made at the very beginning, cash isking, and I'm walking around collecting it.Ryan J. BrinkmanJP Morgan Chase & Co, Research DivisionOkay, great. And then just last question. On the Gigafactory, you've already given some updates. Butmaybe you could just talk about how much of the planned CapEx of 2016 relates to the Gigafactory. Andthen maybe an update on the relationship with your partners there, maybe Panasonic or any others, howthose relationships are progressing relative to their expected future contributions.Jason S. WheelerFormer Chief Financial OfficerSure, and it's a great question. And we're -- like I say, we're really excited about the Gigafactory, andthings are on schedule. We're not at this time going to break out the detailed CapEx plans. I gave it toyou thematically earlier. Certainly, Gigafactory towards the end of the year, we'll start to see some Model3 investment. And then throughout the year, we'll see investments in sales, service and the Superchargernetwork.Jeffrey B. StraubelChief Technology OfficerMaybe just quickly on the Panasonic piece. They continue to be an excellent partner in the project. AndI think you've seen probably in the recent months some additional statements from them with ongoingcapital commitments to the project as planned. Those are kind of happening in the right sequence.They've also started hiring for the project and training people. So things are going as well as we couldhope there.","$1billion is a nice comfort level. And you see we're starting to make the moves on the ABL, and it's to giveourselves more flexibility there. And then just reiterate a comment I made at the very beginning, cash isking, and I'm walking around collecting it.Jeffrey B. StraubelChief Technology OfficerMaybe just quickly on the Panasonic piece. They continue to be an excellent partner in the project. AndI think you've seen probably in the recent months some additional statements from them with ongoingcapital commitments. Those are kind of happening in the right sequence. So things are going as well as we couldhope there.",,
2016/2/10,"Our next question comes from Ben Kallo of Robert W. Baird.Tyler Charles FrankRobert W. Baird & Co. Incorporated, Research DivisionIt's Tyler Frank on for Ben. Can you comment on the overall expectations for deliveries throughout theyear? If we back out the 16,000 for Q1, it looks like about 23,000 per quarter for Q3 -- or Q2 through Q4,which it seems like you should be there with production given the Model X expectations and the Model Sproduction expectations as well.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectLike I say, I know you'd love to have sort of more granularity, but it's difficult for us to give you granularitythat we ourselves don't have. That's excessive precision. I don't want to give false precision, so it's --I -- we feel good about like the overall number, but it might be around as to how it gets to that overallnumber. And there's always unforeseen things that occur. So that's why we kind of need some flexibility sowe don't provide false precision and then people hold us to false precision.Tyler Charles FrankRobert W. Baird & Co. Incorporated, Research DivisionOkay. And then can you comment on what you're seeing for overall demand in the China market? Andthen what markets do you expect to move into next with which [indiscernible] and how that ramp will go?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes, China is not a huge market for us and hasn't been historically. It is something we expect in the longterm will be a big market and ultimately, probably our biggest market. So I think there's a lot of long-term opportunity there. So that's -- it would be -- it's difficult to say what's going to happen with Chinain the short term except that it doesn't really have a big effect on Tesla. Yes, I mean, long term, it wouldbe. In terms of the new markets, I'm really excited to launch in Mexico this year. I'll be heading out toMexico City, and we're going to -- I think there's actually quite a good opportunity there. And some ofour customers -- we actually have customers in Mexico already, but having a significant presence there, Ithink, is going to be great. And some of our most supportive customers are actually in Mexico.Tyler Charles FrankRobert W. Baird & Co. Incorporated, Research DivisionThen a quick follow-up. There's been some rumors and commentary that the Model 3 launch may not bean actual full vehicle.","If we back out the 16,000 for Q1, it looks like about 23,000 per quarter for Q3 -- or Q2 through Q4,which it seems like you should be there with production given the Model X expectations and the Model Sproduction expectations as well. And then can you comment on what you're seeing for overall demand in the China market? Andthen what markets do you expect to move into next with which [indiscernible] and how that ramp will go?Elon R. Musk: China is not a huge market for us and hasn't been historically. It is something we expect in the longterm will be a big market and ultimately, probably our biggest market.",,
2016/2/10,"Can you talk about what we should expect at the launch event at the end of March?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes, we're trying to decide whether we should show all the cards or keep a few cards close to the vest. Ihaven't made the decision yet.","Elon Musk: We're trying to decide whether we should show all the cards or keep a few cards close to the vest. Ihaven't made the decision yet. Can you talk about what we should expect at the launch event at the end of March?Elon R. Musk Co-Founder, Chairman, Chief Executive Officer and Product Architect: Yes, we're trying not to reveal too much. I haven't made a decision yet, but we're going to be very careful with what we do with the information we have. We don't want to give too much away.",,
2016/2/10,"Our next question comes from Rod Lache of Deutsche Bank.Rod Avraham LacheDeutsche Bank AG, Research DivisionYou commented earlier, Elon, on the Model S versus the Model X demand being personal preferenceon passenger car versus SUV. And I was just wondering if you have any thoughts on whether ModelS demand would or could be affected once the Model 3 is revealed. Do you think that those vehiclesultimately go to different customers? Or is there a plan to avoid cannibalization there?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes, I mean, I think there's -- that they are different market segments, much as, say, the BMW 7 Seriesand 5 Series are -- and 6 are different -- they're different market segments from the 3 Series. And youshould think of the Model 3 as sort of sort of -- for really competing in kind of the BMW 3 Series or AudiA4 market, and so if you want the sort of ultimate machine, you'd really want to get the Model S. But theModel 3 will be a great car.Jeffrey B. StraubelChief Technology OfficerYes. Maybe also just as an anecdote, there was a lot of concern when we launched the X aboutcannibalization of Model S demand. And we actually saw just the opposite, which was the increasedinterest and awareness and just customer engagement actually drove higher Model S sales even as theX was launched. So -- and those are actually much closer in terms of vehicle capability as we just talkedabout.Rod Avraham LacheDeutsche Bank AG, Research DivisionYes, yes, it makes sense. And I was hoping just on the financial side, can you give us just a little bit of asense of how challenging it would be -- it will be to get to that 25% Model X gross margin? And can youcomment at all on how you're expecting for the overall company gross margins would look this year? Areyou expecting them to be able to stay above 25% even with the Model X ramping?Jason S. WheelerFormer Chief Financial OfficerSure. So as we said in the letter, 25% by the end of the year for Model X -- sorry, I'm a little under theweather -- and 30% for the Model S. So you can do the math on what the blended rate will look like. Interms of getting to 25% for Model X, we have to think about it as we've got many years of history withthe Model S right now.","Elon R. Musk: If you want the sort of ultimate machine, you'd really want to get the Model S. But theModel 3 will be a great car.Jeffrey B. Straubel: Maybe also just as an anecdote, there was a lot of concern when we launched the X aboutcannibalization of Model S demand. And we actually saw just the opposite, which was the increasedinterest and awareness and just customer engagement actually drove higher Model S sales even as theX was launched.Rod Avraham LacheDeutsche Bank AG, Research DivisionYes, yes, it makes sense. And I was hoping just on the financial side, can you give us just a little bit of asense of how challenging it would be -- it will be to get to that 25% Model X gross margin? And can youcomment at all on how you're expecting for the overall company gross margins would look this year?",,
2016/2/10,"The next question comes from Dee-Ann Durbin of Associated Press.Dee-Ann DurbinConsidering now that the Chevy Bolt is going to go on sale at the end of this year, so that'll be a full yearthat it's on sale before Model 3 arrives, does that -- I mean, has it taken any wind out of your sails? And-- or do you think, again, that these are very different customers? If you're comparing to an Audi A4, forexample, are people still going to be attracted to the Model 3 even though they'll have that option on themarket quite a while before the Model 3 arrives?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectWell, I mean, I would sort of point you to the market share of large luxury vehicles or large premiumsedan sales in the U.S. that I talked about earlier in the call. We're currently outsell everyone in thatcategory and had a 51% market growth last year where everyone else declined and the market as a wholedeclined. So I mean, if Model 3 is at all similar in its market segment, it doesn't seem like we're going tobe demand constrained.Dee-Ann DurbinOkay. And I know you don't do any marketing, but I'm wondering if you would ever possibly reconsiderthat. It struck me when you were saying that you aren't where you could be on the East Coast and thatmay be because people need more educating about how the car performs in the snow or whatever, do youthink there's ever a point at which you might reconsider and do some very targeted marketing in placeswhere you think you could do better?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes, I don't think it's in the near -- I don't think we'd do that in the near term. But in the long term, Ithink I could see us doing advertising where that advertising was interesting, entertaining and peopledon't regret seeing it, which unfortunately, is not the case for most advertising. So I mean, if there's sortof something interesting and artistic or just like you -- it's entertaining, it's like wouldn't waste people'stime if they saw it. And also, I think we need to have a more affordable, high-volume car, before thatmakes sense, like the Model 3, so that it's more accessible. So if we do mass media, then it's more likelythat somebody could buy the car. And that's kind of the point when it would be something we'd consider.","The Chevy Bolt is going to go on sale at the end of this year, so that'll be a full yearthat it's on sale before Model 3 arrives. Do you think, again, that these are very different customers? If you're comparing to an Audi A4, forexample, are people still going to be attracted to the Model 3 even though they'll have that option on themarket quite a while before the Model3 arrives?Elon R. Musk: I would sort of point you to the market share of large luxury vehicles or large premiumsedan sales in the U.S. that I talked about earlier in the call. We're currently outsell everyone in thatcategory and had a 51% market growth last year where everyone else declined and the market as a wholedeclined.",,
2016/2/10,"Our next question comes from the line of Phil LeBeau of CNBC.Phil LebeauElon, I'm curious if you are noticing any impact in terms of reservations, orders in terms of the marketvolatility that we're seeing, the growing questions about instability in our economy, elsewhere, fall-off inthe wealth effect, if you will. Are you guys noticing any slowdown in the pace of orders?Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectJon, do you want to...Jonathan McNeillPresident of Global Sales and ServiceYes, I think, Phil, it's a great question. And actually, the answer is no. The demand is very strong. We'reup significantly over 2014 in the same period. And for both -- for S and X, we -- both the order rate onS and the conversion rate to orders on X has been very strong. And we're not seeing that impact at thispoint in time across really all of our markets, both domestic and international.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes. I mean, that said, we don't want to be complacent about demand generation. And as we mentioned,there's a bunch of stores opening that -- in markets where we really haven't had a store or any kind ofmeaningful store. I mean, our store in Manhattan, you basically need to be shown like almost to find it.So unless you hunt us down, you won't find the store. I think we obviously need to change that and putstores where people are likely to encounter them, kind of like a fishing boat or something. It's like you justdon't -- you want to be where the fish are. It's like not in some sort of random barren location. So that'skind of what we're doing. So we're not complacent about demand. And just in case we see things take aturn for the worse, we want to overshoot on demand generation by our stores.Jeff EvansonVice President of Investor RelationsAll right, everyone, that concludes the Q&A session of the call. Thank you so much for joining us today,and we look forward to seeing you all in the future.Elon R. MuskCo-Founder, Chairman, Chief Executive Officer and Product ArchitectYes. Thanks, everyone.","Elon R. Musk: The demand is very strong. We'reup significantly over 2014 in the same period. And for both -- for S and X, we -- both the order rate onS and the conversion rate to orders on X has been very strong, and we're not seeing that impact at thispoint in time across really all of our markets, both domestic and international. And as we mentioned,there's a bunch of stores opening that -- in markets where we really haven't had a store or any kind ofmeaningful store. I mean, our store in Manhattan, you basically need to be shown like almost to find it.So unless you hunt us down, you won't find the store. So that'skind of what we're doing.",,
